university_name,fidelity
Shiraz University of Technology,-0.19464146329539744
Sichuan University,-1.7863098760214509
University of Siegen,
Southern Cross University,
Southern Medical University,
University of the Sunshine Coast,
University of Tabriz,-0.19464146329539744
Tabriz University of Medical Sciences,-2.89977430220749
Universiti Teknologi Malaysia,-1.7863098760214484
Universiti Teknologi Petronas,-1.7863098760214484
University of Texas at Arlington,-0.19464146329539744
Texas Tech University,-0.194641463295401
Thapar University,-0.19464146329539744
University of Thessaly,-2.899774302207491
University of Toledo,-2.89977430220749
TU Braunschweig,
University of Udine,-0.194641463295401
University of Ulsan,-0.19464146329539744
Ulster University,-2.8997743022074864
Universiti Utara Malaysia,-2.89977430220749
University of the Western Cape,
Western Washington University,-0.1946414632954081
University of Windsor,-1.7863098760214389
University of Wisconsin-Milwaukee,-0.19464146329539744
Worcester Polytechnic Institute,-0.19464146329539744
University of Wuppertal,-0.19464146329539744
Xi‘an Jiaotong-Liverpool University,
Yasouj University,-0.194641463295401
Yokohama City University,-0.19464146329539744
University of the Aegean,-1.7863098760214495
University of Agriculture Faisalabad,-0.194641463295401
University of Alcalá,-1.7863098760214402
University of Algarve,-1.7863098760214495
Aligarh Muslim University,
American University in Cairo,-0.19464146329539922
American University of Sharjah,-0.19464146329539922
Amrita Vishwa Vidyapeetham,-0.19464146329539744
University of the Andes Colombia,-1.7863098760214495
Asia University Taiwan,-2.899774302207505
Azarbaijan Shahid Madani University,
University of the Basque Country,-2.899774302207491
Baylor University,-0.26064950755844407
University of Bedfordshire,-0.19464146329539922
Beijing Jiaotong University,-0.194641463295401
Benha University,-2.8997743022074873
Beni-Suef University,-2.899774302207498
Bharathiar University,
Bowling Green State University,
University of Brasília,
Capital Medical University,
Cardiff Metropolitan University,-1.7863098760214495
Carlos III University of Madrid,-0.19464146329539744
University of Central Lancashire,-1.7863098760214449
Central Queensland University,-2.899774302207491
University of Cergy-Pontoise,-1.7863098760214495
Chang Gung University,
Charles Sturt University,-2.899774302207498
Chiba University,
University of Chile,-0.19464146329539922
China University of Geosciences Beijing,
China University of Geosciences Wuhan,-2.8997743022074944
China University of Mining and Technology,-1.7863098760214484
Chonnam National University,-0.19464146329539922
University of Córdoba,-0.19464146329539922
Covenant University,-2.89977430220749
University of Debrecen,-0.19464146329539744
Delhi Technological University,-1.786309876021458
University of Derby,-1.7863098760214484
East China University of Science and Technology,
Eastern Mediterranean University,-1.7863098760214449
University of East London,-1.7863098760214484
École Centrale de Lyon,-0.19464146329539744
Federal University of Pelotas,
Federal University of Rio de Janeiro,-0.19464146329539744
Federation University Australia,-2.899774302207497
Florida Agricultural and Mechanical University,-0.26064950755844407
Florida Atlantic University,-0.19464146329539922
Florida Institute of Technology,-0.19464146329539744
University of Foggia,-1.7863098760214495
Fu Jen Catholic University,-0.19464146329539922
Fuzhou University,-2.899774302207498
Government College University Faisalabad,-1.7863098760214438
Guru Jambheshwar University of Science and Technology,
University of Hertfordshire,-2.899774302207483
Hiroshima University,-0.19464146329539922
Hyogo College of Medicine,
Ilmenau University of Technology,-0.19464146329539922
Imam Abdulrahman Bin Faisal University,-1.7863098760214484
Indian Institute of Technology Bhubaneswar,
Indian Institute of Technology (Indian School of Mines) Dhanbad,
Indian Institute of Science Education and Research Bhopal,
University of Indonesia,-0.19464146329539744
Inha University,-0.19464146329539922
Isfahan University of Medical Sciences,
Istanbul University,
Istanbul Technical University,-0.19464146329539744
Iuliu Haţieganu University of Medicine and Pharmacy Cluj-Napoca,-1.786309876021446
Jadavpur University,
University of Jaén,-0.19464146329539744
Jamia Hamdard University,
Jiangsu University,-1.7863098760214484
Jilin University,
University of Jordan,-1.7863098760214449
Juntendo University,
Kaohsiung Medical University,
Karabük University,-1.7863098760214495
Karlstad University,-1.7863098760214495
Kent State University,-1.7863098760214495
Kerman University of Medical Sciences,
Kharkiv National University of Radio Electronics,-1.7863098760214544
Kindai University,-1.7863098760214495
King Mongkut’s University of Technology Thonburi,-0.19464146329539922
King Saud bin Abdulaziz University for Health Sciences,-1.7863098760214484
Kingston University,-1.7863098760214438
K.N. Toosi University of Technology,
Kurume University,-1.7863098760214449
Kyoto Prefectural University of Medicine,
Kyungpook National University,
Lahore University of Management Sciences,-0.19464146329539744
University of Las Palmas de Gran Canaria,-1.7863098760214484
Lebanese American University,-0.19464146329539922
Leeds Beckett University,-1.7863098760214495
University of Leoben,-0.19464146329539744
University of Ljubljana,-2.8997743022074953
Louisiana Tech University,-1.7863098760214495
Lumière University Lyon 2,-0.19464146329539922
Marquette University,
Medical University of Warsaw,-0.26064950755844407
University of Memphis,
Miami University,-0.194641463295401
Middle East Technical University,
University of Minho,-0.19464146329539744
Mississippi State University,
Nanjing Normal University,-2.89977430220749
National Autonomous University of Mexico,-0.19464146329539922
National Central University,-0.19464146329539922
National Chengchi University,-0.19464146329539922
National Dong Hwa University,-0.19464146329539922
National Institute of Technology Rourkela,
National University of Sciences and Technology,-0.19464146329539744
National Sun Yat-Sen University,-0.19464146329539744
National Taipei University of Technology,-0.19464146329539744
National Institute of Technology Silchar,
The New School,-0.19464146329539744
University of New Brunswick UNB,-0.19464146329539922
University of Nicosia,-1.7863098760214438
Niigata University,
Normandy University,-0.19464146329539744
Northeastern University,-0.19464146329539922
Northeast Normal University,-1.7863098760214495
University of Northern British Columbia (UNBC),-0.19464146329539922
NorthWest A&F University,-1.786309876021452
Ocean University of China,
Okayama University,-0.194641463295401
Old Dominion University,
University of Oran 1,-1.7863098760214484
Osmania University,
University of Oviedo,-1.786309876021452
Pablo de Olavide University,-2.8997743022074944
University of Peshawar,-1.7863098760214495
Polytechnic University of Valencia,-0.194641463295401
Pontifical Catholic University of Rio Grande do Sul (PUCRS),-0.19464146329540277
Portland State University,
University of Puerto Rico,-1.7863098760214449
Pusan National University,-0.19464146329540277
University of Regina,-2.899774302207505
Rikkyo University,-1.7863098760214484
Rochester Institute of Technology,-0.19464146329539744
University of Roehampton,-1.7863098760214495
RUDN University,-0.19464146329539922
Université Saint-Joseph de Beyrouth,-0.19464146329540277
University of Salamanca,-0.194641463295401
University of Salford,-1.7863098760214484
University of Santiago de Compostela,-1.786309876021452
São Paulo State University (UNESP),
University of Science and Technology Beijing,
University of Seville,-0.19464146329539744
Shanghai University,
Shanghai University of Finance and Economics (SUFE),-0.19464146329539744
Shanghai Maritime University,-1.7863098760214484
Shantou University,-1.7863098760214484
Sheffield Hallam University,-1.7863098760214438
Shiraz University,
Sidi Mohamed Ben Abdellah University,-1.7863098760214509
Sogang University,-0.19464146329539922
Sohag University,-1.7863098760214615
University of South Bohemia in České Budějovice,-0.19464146329539744
South China Normal University,-0.19464146329539922
University of South Dakota,
Southern Illinois University Carbondale,
University of Split,-2.89977430220749
Sri Venkateswara University,
Sultan Qaboos University,-0.19464146329540277
University of Szeged,-1.7863098760214495
Tallinn University,-0.19464146329539744
Tallinn University of Technology,-0.19464146329540277
Technical University of Madrid,-1.7863098760214484
Technological University Dublin,-1.7863098760214495
University of Technology of Compiègne,-1.7863098760214509
University of Technology of Troyes,-0.19464146329539744
Teesside University,-1.7863098760214495
Universiti Tenaga Nasional (UNITEN),-0.19464146329540277
University of Texas at El Paso,-0.19464146329539922
Tokyo Medical University,
Tokyo Metropolitan University,-1.7863098760214484
Tomsk Polytechnic University,-0.19464146329539744
University of Tours,-0.194641463295401
Tribhuvan University,-1.7863098760214484
Vietnam National University Hanoi,-1.7863098760214509
University of Vigo,-0.19464146329539922
Vilnius University,-0.19464146329539744
Vilnius Gediminas Technical University,-0.19464146329539744
VIT University,
Volgograd State Technical University,-1.7863098760214566
University of Warsaw,-0.19464146329540277
Waseda University,-0.19464146329539744
Wenzhou University,-2.899774302207491
University of Westminster,-1.7863098760214484
University of Wolverhampton,-1.7863098760214509
Wuhan University of Technology,-1.7863098760214438
Xidian University,-0.19464146329539744
Yangzhou University,-1.7863098760214484
Yeungnam University,-1.786309876021452
University of Zaragoza,-0.19464146329539744
Zayed University,-1.7863098760214495
Zhejiang University of Technology,-0.19464146329540277
Acharya Nagarjuna University,-0.19464146329539922
Acıbadem University,-0.19464146329539833
University of A Coruña,-0.19464146329539922
Adam Mickiewicz University Poznań,-0.19464146329539922
Adolfo Ibáñez University,-0.19464146329539922
AGH University of Science and Technology,-0.19464146329539922
Aichi Medical University,
Ain Shams University,-0.19464146329540277
Akdeniz University,-0.19464146329539833
Akita University,-0.1946414632954001
Aksaray University,-0.19464146329539833
Al-Azhar University,-0.19464146329539922
Alexandria University,-0.19464146329539922
Alexandru Ioan Cuza University,-0.19464146329539833
Al-Farabi Kazakh National University,-0.19464146329539922
University of Alicante,-0.19464146329539922
University of Almería,-0.19464146329539922
Alzahra University,-0.19464146329539922
Amity University,-0.19464146329539922
Anadolu University,-0.19464146329539744
University of the Andes Chile,-0.19464146329539744
University of the Andes Venezuela,-0.19464146329539744
Andhra University,-0.19464146329539744
Andrés Bello University (UNAB),-0.19464146329539744
Ankara University,-0.19464146329539744
Anna University,-0.19464146329539744
Annamalai University,-0.19464146329539744
University of Antioquia,-0.19464146329539744
Aoyama Gakuin University,-0.19464146329539922
Arak University,-0.19464146329539922
Ariel University,-0.19464146329539922
Assiut University,-0.19464146329539744
Atatürk University,
Atılım University,-0.19464146329539922
Austral University of Chile,-0.19464146329539922
Autonomous University of Baja California,-0.19464146329539833
Autonomous University of Hidalgo State (UAEH),-0.19464146329539833
Autonomous University of Nuevo León,-0.19464146329540277
Autonomous University of Puebla,-0.19464146329539833
Autonomous University of Querétaro,-0.19464146329539922
Autonomous University of San Luis Potosi,-0.19464146329539833
Autonomous University of the State of Mexico,-0.19464146329539833
Autonomous University of Yucatán,-0.19464146329539833
Babeş-Bolyai University,-0.19464146329539922
University of Baghdad,-0.19464146329539922
Bahauddin Zakariya University,-0.19464146329539922
Bahçeşehir University,-0.19464146329540277
Banasthali University,-0.26064950755844407
Bandung Institute of Technology (ITB),-0.19464146329539922
Bangladesh University of Engineering and Technology,-0.19464146329539922
Bashkir State University,-0.19464146329539833
Başkent University,-0.19464146329539833
University of Basrah,-0.1946414632954001
Beijing Forestry University,-0.19464146329539922
Beijing University of Technology,-0.19464146329539922
University of Béjaïa,-0.19464146329539922
Belarusian State University,-0.19464146329539922
Belgorod State National Research University,-0.19464146329539744
Bezmiâlem Vakif University,
University of Bío-Bío,-0.19464146329539833
University of Birjand,-0.19464146329539833
Birla Institute of Technology and Science Pilani,
University of Biskra,-0.19464146329539744
Blida 1 University,-0.19464146329539744
Bolu Abant Izzet Baysal University,-0.19464146329539833
University of Botswana,-0.19464146329539744
University of Brawijaya,-0.19464146329539833
Brno University of Technology,-0.19464146329539744
Bu-Ali Sina University,-0.26064950755844407
University of Bucharest,-0.19464146329539744
Budapest University of Technology and Economics,-0.19464146329539744
Burapha University,-0.1946414632954001
University of Burgos,-0.19464146329539744
University of Cadiz,-0.19464146329539922
University of Calcutta,
California State University Long Beach,-0.19464146329539922
Canterbury Christ Church University,-0.19464146329539744
Polytechnic University of Cartagena,-0.19464146329539744
University of Carthage,-0.19464146329539922
University of Castilla-La Mancha,-0.19464146329539922
The Catholic University of Korea,-0.2606495075584405
Catholic University of the North,-0.19464146329539744
Universidad Católica San Antonio de Murcia (UCAM),-0.19464146329539922
University of Caxias do Sul,-0.19464146329539922
Ceará State University,-0.1946414632954001
Central University of Finance and Economics,-0.19464146329539744
Chaoyang University of Technology,-0.1946414632954001
University of Chemistry and Technology Prague,-0.19464146329539922
University of Chester,-0.19464146329539922
Chiang Mai University,-0.194641463295401
Chiba Institute of Technology,-0.19464146329539833
China Pharmaceutical University,
Chubu University,-0.19464146329539833
Chungbuk National University,-0.19464146329539744
Chungnam National University,-0.19464146329539922
Chung Yuan Christian University,-0.19464146329539744
Chuo University,-0.19464146329539922
Cochin University of Science and Technology,-0.19464146329539744
University of Colombo,-0.19464146329540633
Comenius University in Bratislava,-0.194641463295401
University of Concepción,-0.19464146329539922
University of Constantine 1,-0.19464146329539833
Corvinus University of Budapest,-0.19464146329539744
Cracow University of Technology,-0.19464146329539744
Cukurova University,-0.19464146329539744
Czech University of Life Sciences Prague (CULS),-0.19464146329539744
Czech Technical University in Prague,-0.19464146329539922
De La Salle University,-0.19464146329539922
Del Rosario University,-0.19464146329539744
Democritus University of Thrace,-0.19464146329539922
University of Dhaka,-0.19464146329539922
Diponegoro University,-0.19464146329539922
Dokkyo Medical University,-0.19464146329540277
Dokuz Eylül University,-0.19464146329539744
Doshisha University,-0.19464146329539833
Dunarea de Jos University of Galati,-0.19464146329539833
Duzce University,-0.19464146329539922
East Carolina University,-0.19464146329539744
University of Economics Prague,-0.19464146329539922
Edge Hill University,-0.19464146329539922
Ege University,-0.19464146329540277
Ehime University,-0.19464146329539744
The University of Electro-Communications,-0.19464146329540277
University of Engineering & Technology (UET) Lahore,-0.19464146329539744
Erciyes University,-0.194641463295401
Eskişehir Osmangazi University,-0.19464146329539833
Far Eastern Federal University,-0.194641463295401
Fayoum University,-1.7863098760214389
Federal University of ABC (UFABC),-0.19464146329539744
Federal University of Alagoas,-0.19464146329540277
Federal University of Bahia,-0.19464146329539922
Federal University of Ceará (UFC),-0.19464146329540277
Federal University of Espírito Santo,-0.19464146329539744
Federal University of Goiás,-0.19464146329539922
Federal University of Health Sciences of Porto Alegre (UFCSPA),-0.19464146329539744
Federal University of Itajubá,-0.19464146329539922
Federal University of Juiz de Fora (UFJF),-0.19464146329540277
Federal University of Lavras,-0.19464146329539744
Federal University of Maranhão (UFMA),-0.19464146329539922
Federal University of Mato Grosso do Sul,-0.19464146329539833
Federal University of Ouro Preto,-0.19464146329539744
Federal University of Pará,-0.19464146329539744
Federal University of Paraí¬ba (UFPB),-0.19464146329539833
Federal University of Paraná (UFPR),-0.19464146329539744
Federal University of Pernambuco,-0.19464146329539922
Federal University of Piauí,-0.19464146329539833
Federal University of Rio Grande do Norte (UFRN),-0.19464146329539744
Federal Rural University of the Semi-Arid Region,-0.1946414632954001
Federal University of Santa Maria,-0.19464146329539833
Federal University of São Carlos,-0.19464146329539744
Federal University of Technology – Paraná,-0.19464146329539833
Federal University of Uberlândia,-0.19464146329539744
Federal University of Viçosa,-0.19464146329539922
Federico Santa María Technical University,-1.7863098760214484
Feng Chia University,-0.19464146329539744
Ferdowsi University of Mashhad,
Fluminense Federal University,-0.19464146329539922
University of Fortaleza (UNIFOR),-1.7863098760214484
University of La Frontera,-0.19464146329539922
University of Fukui,-0.19464146329539833
Universitas Gadjah Mada,-0.19464146329539922
Gazi University,-0.19464146329539922
Gaziantep University,-0.19464146329540277
University of Gdańsk,-0.19464146329539922
Gdańsk University of Technology,-0.19464146329539744
Gebze Technical University,-0.19464146329539922
George Emil Palade University of Medicine Pharmacy Science and Technology of Targu Mures,-0.19464146329539833
University of Ghana,-0.19464146329539744
Gifu University,-0.19464146329539744
GITAM University,-0.1946414632954001
Government College University Lahore,-0.1946414632954001
Grigore T. Popa University of Medicine and Pharmacy,-0.1946414632954001
University of Guadalajara,-0.194641463295401
University of Guanajuato,-0.19464146329539833
Guangxi University,-0.19464146329539744
Gubkin Russian State University of Oil and Gas,-0.194641463295401
University of Guilan,-0.2606495075584405
Gunma University,-0.19464146329539922
Gyeongsang National University,-0.19464146329540277
Hakim Sabzevari University,-0.194641463295401
Hallym University,-0.194641463295401
Hamamatsu University School of Medicine,
Hanoi University of Science and Technology,-0.19464146329539922
Hashemite University,-0.1946414632954001
Université Hassan II de Casablanca,-0.19464146329539922
University of Havana,-0.19464146329539922
Helwan University,-0.19464146329539744
Hosei University,-0.19464146329539744
University of Hradec Králové,-0.19464146329539922
Huaqiao University,-0.19464146329539744
University of Hyogo,-0.19464146329539833
Ibaraki University,-0.19464146329539833
Ibn Tofaïl University,-0.19464146329539922
Immanuel Kant Baltic Federal University,-0.1946414632954001
Incheon National University,-0.19464146329539744
Indian Institute of Technology Patna,
Industrial University of Santander (UIS),-0.19464146329539922
IPB University,-0.19464146329539922
Irkutsk State University,-0.19464146329539833
University of Isfahan,
I-Shou University,-0.19464146329539922
The Islamia University of Bahawalpur,-0.19464146329539744
Istanbul Medipol University,-0.19464146329539833
Ivane Javakhishvili Tbilisi State University,-0.1946414632954001
Ivan Franko National University of Lviv,-0.194641463295401
Iwate University,-0.19464146329539833
Izmir Institute of Technology,-0.194641463295401
James Madison University,-0.19464146329539744
Jan Evangelista Purkyně University,-0.19464146329539922
Jawaharlal Nehru Technological University Anantapur (JNTUA),-0.19464146329539744
Jeju National University,-0.19464146329539744
Jeonbuk National University,-0.19464146329539922
Jianghan University,-0.19464146329539922
Kagawa University,-0.19464146329539922
Kagoshima University,-0.19464146329539922
Kanagawa University,-0.19464146329539833
Kanazawa University,-0.26064950755844407
Kanazawa Medical University,-0.19464146329539744
Kangwon National University,-0.19464146329539922
Kansai University,-0.1946414632954001
Kasetsart University,-0.19464146329539744
Kaunas University of Technology,-0.19464146329539922
Kazan National Research Technical University,-0.194641463295401
Kazan National Research Technological University,-0.19464146329539744
Kharazmi University,
Khon Kaen University,-0.194641463295401
KIIT University,-0.19464146329539922
King Faisal University,-0.19464146329539744
King Mongkut’s Institute of Technology Ladkrabang,-0.19464146329539744
King Mongkut's University of Technology North Bangkok,-0.19464146329539833
Kitasato University,-0.194641463295401
KL University,-0.19464146329539744
Kochi University,-0.19464146329539922
Kochi University of Technology,-0.19464146329539744
Kogakuin University,-0.19464146329539922
Kookmin University,-0.19464146329539922
Universiti Kuala Lumpur,-0.19464146329539744
Kumamoto University,-0.19464146329539922
Kunming University of Science and Technology,-0.19464146329539833
Kuwait University,-0.19464146329539744
Kwansei Gakuin University,-0.19464146329540277
Kyoto Sangyo University,-0.19464146329539744
Kyoto Institute of Technology,-0.19464146329539922
Kyushu Institute of Technology (Kyutech),-0.194641463295401
Latvia University of Life Sciences and Technologies,-0.19464146329539744
Lebanese University,-0.19464146329539744
University of León,-0.19464146329539922
University of Lethbridge,-0.194641463295401
L.N. Gumilyov Eurasian National University,-0.19464146329539744
Lobachevsky State University of Nizhni Novgorod,-0.19464146329539922
University of Łódź,-0.19464146329539744
Lodz University of Technology,-0.19464146329539744
London South Bank University,-0.19464146329539744
Londrina State University,-0.19464146329540277
Lorestan University,
University of Lucknow,-0.19464146329539833
Maharaja Sayajirao University of Baroda,-0.19464146329539833
Mahasarakham University,-0.19464146329539833
University of Malaga,-0.19464146329539744
Universiti Malaysia Perlis,-0.19464146329539922
Universiti Malaysia Sarawak (UNIMAS),-0.19464146329539922
Manipal Academy of Higher Education,-0.19464146329539922
University of Manouba,-0.19464146329540277
University of Maribor,-0.19464146329539744
Marmara University,-0.19464146329539922
University of Marrakech Cadi Ayyad,-0.19464146329539922
University of Mazandaran,
Meiji University,-0.19464146329539833
Meijo University,-0.19464146329539922
Mendel University in Brno,-0.19464146329540277
Menoufia University,-0.19464146329539744
M'Hamed Bougara University of Boumerdès,-0.19464146329539833
Michoacán University of San Nicolás of Hidalgo,-0.19464146329539833
Mie University,-0.19464146329539922
Ming Chuan University,-0.19464146329539833
Minia University,-0.19464146329539922
MIREA - Russian Technological University,-0.19464146329539833
University of Miskolc,-0.19464146329539833
University of Miyazaki,-0.19464146329539922
Mohammed V University of Rabat,-0.19464146329539744
University of Monastir,-0.19464146329539922
University of Montenegro,-0.19464146329539833
Morgan State University,-0.19464146329539922
Moscow Aviation Institute,-0.19464146329539744
Moscow Power Engineering Institute,-0.19464146329539922
Multimedia University,-0.19464146329540277
University of Mumbai,
University of Murcia,-0.19464146329539922
Muroran Institute of Technology,-0.19464146329539922
University of Mysore,-0.19464146329539744
Universidad Nacional del Litoral,-0.1946414632954001
Nagaoka University of Technology,-0.19464146329539744
Nagasaki University,-0.19464146329539744
Nagoya City University,-0.19464146329539922
Nagoya Institute of Technology,-0.19464146329540277
Nanjing University of Aeronautics and Astronautics,-0.19464146329539922
Nara Medical University,
Naresuan University,-0.19464146329539922
National Changhua University of Education,-0.19464146329539922
National Chiayi University,-0.1946414632954001
National Chi Nan University,-0.19464146329539833
National Chin-Yi University of Technology,-0.19464146329539833
National Chung Cheng University,-0.19464146329539744
National Chung Hsing University,-0.19464146329539744
National University of Colombia,-0.19464146329539922
National University of Córdoba,-0.19464146329539922
National University of Cuyo,-0.19464146329539922
National Ilan University,-0.19464146329539922
National Institute of Technology Tiruchirappalli,
National University of Kaohsiung,-0.19464146329539833
National Polytechnic University (IPN),-0.19464146329539833
National Research University of Electronic Technology (MIET),-0.19464146329539744
National Research Saratov State University,-0.19464146329539922
National University of San Martín,-0.19464146329539744
National Taipei University,-0.19464146329539922
National Taiwan Ocean University,-0.19464146329539922
National Technical University Kharkiv Polytechnic Institute,-0.1946414632954001
National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic Institute,-0.194641463295401
National Yunlin University of Science and Technology,-0.19464146329539744
Nicolaus Copernicus University in Toruń,-0.19464146329539922
University of Nigeria Nsukka,-0.19464146329539922
Slovak University of Agriculture in Nitra,-0.1946414632954001
University of North Carolina Wilmington,-0.19464146329539922
North China Electric Power University,-0.19464146329539744
University of the North Colombia,-0.19464146329540277
North-Eastern Federal University,-0.19464146329539833
Northwest University,-0.19464146329540277
University of Novi Sad,-0.19464146329539922
Novosibirsk State Technical University,-0.19464146329539922
Oakland University,-0.19464146329540277
Obafemi Awolowo University,-0.19464146329539922
Ochanomizu University,-0.19464146329539922
Oita University,-0.194641463295401
Omsk State Technical University,-0.19464146329539744
Ondokuz Mayis University,-0.1946414632954001
Osaka City University,-0.19464146329539922
Osaka Institute of Technology,-0.19464146329539744
Osaka Medical College,-0.19464146329539922
Osaka Prefecture University,-0.19464146329539744
University of Ostrava,-0.19464146329540633
Padjadjaran University,-0.19464146329540277
University of Pardubice,-0.19464146329539833
Paris Nanterre University,-0.19464146329539744
University of Patras,-0.19464146329539744
Pavol Jozef Šafárik University in Košice,-0.194641463295401
Perm National Research Polytechnic University,-0.1946414632954001
Perm State University,-0.19464146329539833
Pirogov Russian National Research Medical University,-0.19464146329540277
PMAS Arid Agriculture University Rawalpindi,-0.19464146329540277
Polytechnic Institute of Porto,-1.786309876021452
Polytechnic University of Bucharest,-0.19464146329539833
Polytechnic University of Timişoara,-0.19464146329539833
Pondicherry University,
Pontifical Bolivarian University (UPB) – Medellín,-0.1946414632954001
Pontifical Catholic University of Minas Gerais,-0.1946414632954001
Pontifical Catholic University of Paraná,-0.19464146329539744
Pontifical Catholic University of Peru,-0.19464146329539744
Pontifical Catholic University of Valparaíso,-0.194641463295401
Port Said University,-0.19464146329539922
Prince of Songkla University,-0.19464146329539744
PSG College of Technology,-0.1946414632954001
Public University of Navarre,-0.19464146329539744
University of the Punjab,-0.19464146329539744
Qassim University,-0.19464146329539922
Razi University,
Recep Tayyip Erdoğan University,-0.19464146329540277
University Rey Juan Carlos,-1.7863098760214449
Riga Technical University,-0.19464146329539922
Rio de Janeiro State University (UERJ),-0.194641463295401
Ritsumeikan University,-0.19464146329539922
Robert Gordon University,-0.19464146329539922
Russian Presidential Academy of National Economy and Public Administration,-0.19464146329540277
Ryukoku University,-0.19464146329539833
University of the Ryukyus,-0.19464146329539922
University of La Sabana,-0.19464146329539922
Saga University,-0.19464146329540277
Saitama University,-0.19464146329539922
Saitama Medical University,-0.2606495075584405
Sakarya University,-0.19464146329539744
Samara University,-0.19464146329539744
Samara State Technical University,-0.1946414632954001
San Sebastián University,-0.19464146329539833
Santa Catarina State University,-0.19464146329539744
University of Santiago Chile (USACH),-0.19464146329539744
Sapporo Medical University,
University of Sargodha,-0.19464146329539744
SASTRA University,
Satbayev University,-0.19464146329539744
Sathyabama Institute of Science and Technology,-0.19464146329540277
Saveetha University,-0.19464146329539833
University of Sciences and Technology Houari Boumediene,-0.19464146329539833
University of Science and Technology of Oran Mohamed-Boudiaf,-0.1946414632954001
Sechenov University,-0.19464146329539922
Selçuk University,-0.19464146329539922
Semnan University,
University of Seoul,-0.19464146329539922
Seoul National University of Science and Technology (SeoulTech),-0.19464146329539922
University of Sfax,-0.19464146329539922
Shahed University,-0.19464146329539922
Shahid Bahonar University of Kerman,-0.19464146329539744
Shahid Chamran University of Ahvaz,-0.19464146329539922
Shahid Rajaee Teacher Training University,-0.19464146329539744
Shahrekord University,
Shahrood University of Technology,
Shibaura Institute of Technology Tokyo,-0.19464146329539922
Shiga University of Medical Science,
Shimane University,-0.19464146329540277
Shinshu University,-0.19464146329539922
Shiraz University of Medical Sciences,
Shizuoka University,-0.19464146329539744
University of Shizuoka,-0.19464146329540277
Showa University,-0.2606495075584405
Siberian Federal University,-0.19464146329539922
Siksha ‘O’ Anusandhan,-0.19464146329539922
University of Silesia in Katowice,-0.19464146329539922
Silesian University of Technology,-0.19464146329539922
Silpakorn University,-0.19464146329539833
Simón Bolívar University,-0.19464146329539744
University of Sistan and Baluchestan,-0.1946414632954001
Slovak University of Technology in Bratislava,-0.19464146329539922
Sofia University,-0.19464146329539922
University of Sonora,-0.1946414632954001
Soongsil University,-0.19464146329539922
Sophia University,-0.19464146329539744
University of Sousse,-0.19464146329539922
University of South Africa,-0.19464146329539922
University of South China,-0.19464146329539833
Southern Federal University,-0.19464146329539922
South Ural State University,-0.19464146329540277
South Valley University,-1.7863098760214495
University of South Wales,-1.7863098760214438
Southwest Jiaotong University,-0.194641463295401
Srinakharinwirot University,-0.19464146329539833
SRM Institute of Science and Technology,-0.19464146329539922
Staffordshire University,-1.7863098760214484
State University of Maringá,-0.1946414632954001
State University of Ponta Grossa,-0.19464146329539744
State University of Santa Cruz,-0.19464146329539744
St Marianna University School of Medicine,
St Petersburg Electrotechnical University (LETI),-0.19464146329539744
Süleyman Demirel University,-0.19464146329539833
Suranaree University of Technology,-0.19464146329539922
SWPS University of Social Sciences and Humanities,-0.19464146329539922
Szent István University,-0.19464146329540277
University of Talca,-0.19464146329539922
Tamil Nadu Agricultural University,-0.19464146329540277
Tamkang University,-0.19464146329540277
Tanta University,-1.7863098760214449
University of Tarapacá,-0.19464146329539922
Taras Shevchenko National University of Kyiv,-0.19464146329539922
Technical University of Cluj-Napoca,-0.1946414632954001
Technical University of Košice,-0.19464146329539744
Technical University of Liberec,-0.1946414632954001
University of Technology Iraq,-0.19464146329540277
Universiti Teknikal Malaysia Melaka,-0.19464146329539833
Universiti Teknologi MARA,-0.19464146329539833
Institut Teknologi Sepuluh Nopember,-0.19464146329539744
Telkom University,-0.19464146329539833
Texas State University,-0.19464146329539922
Tezpur University,
Thammasat University,-0.19464146329539744
University of Tlemcen,-0.19464146329539833
TOBB University of Economics and Technology,-0.19464146329539922
Toho University,-0.2606495075584405
Tokai University,-0.19464146329539922
Tokat Gaziosmanpaşa University,-0.19464146329539833
Tokushima University,-0.19464146329539922
Tokyo University of Agriculture,-0.19464146329539833
Tokyo University of Agriculture and Technology,-0.19464146329539922
Tokyo City University,-0.19464146329539833
Tokyo Denki University,-0.19464146329539833
Tokyo University of Marine Science and Technology,-0.19464146329539744
Tokyo University of Science,-0.19464146329539922
Tomas Bata University in Zlín,-0.19464146329539922
Tomsk State University of Control Systems and Radioelectronics,-0.19464146329539744
Tottori University,-0.19464146329539922
University of Toyama,-0.19464146329539922
Toyo University,-0.1946414632954001
Toyohashi University of Technology (TUT),-0.19464146329539744
Transilvania University of Brașov,-0.194641463295401
University of Trás-os-Montes and Alto Douro,-0.19464146329539922
Tshwane University of Technology,-1.7863098760214495
Tunghai University,-0.19464146329539833
University of Tunis El Manar,-0.19464146329540277
Tzu Chi University,-0.19464146329539744
Ufa State Aviation Technical University,-0.1946414632954001
Umm Al-Qura University,-0.19464146329539744
Unisinos University,-0.19464146329539922
Ural Federal University,-0.19464146329539922
Urmia University,-0.19464146329539744
Utsunomiya University,-0.19464146329539833
University of Valladolid,-0.19464146329539744
University of Valparaíso,-0.19464146329539922
