qid,gender,race,weight_lifting_ability
2,545128.8888888889,-1127066.6666666667,-592113.3333333334
2,725977.7777777778,467113.33333333326,-689948.8888888889
2,-1172635.5555555555,531526.6666666667,809180.0
2,-984626.6666666665,-733935.5555555556,-327435.55555555556
2,751368.8888888888,564151.1111111111,-104035.55555555555
2,586553.3333333333,-1094848.888888889,-513837.7777777778
2,686588.8888888889,452704.4444444444,-801608.8888888889
2,556144.4444444445,-1040915.5555555555,-677193.3333333333
2,667228.8888888889,455226.66666666674,-984097.777777778
2,815277.7777777778,664884.4444444444,-252497.7777777778
2,-972755.5555555556,-1041288.8888888888,1776657.777777778
2,-1338575.5555555555,-1011153.3333333335,646168.8888888889
2,793837.7777777778,-923351.1111111111,1035008.8888888889
2,-677097.7777777778,483455.5555555555,1947297.777777778
2,-1183484.4444444445,443475.55555555556,727604.4444444444
2,508971.1111111111,-1027608.8888888888,-681891.1111111111
2,-1249317.7777777778,-983095.5555555556,552657.7777777778
2,678544.4444444444,-1179404.4444444445,170560.0
2,561800.0,-1154788.888888889,-72126.66666666669
2,-1201002.2222222222,442811.1111111111,309824.44444444444
2,669760.0,524597.7777777778,-718413.3333333333
2,634837.7777777778,-1172135.5555555555,-41406.66666666667
2,755693.3333333333,512864.4444444445,119040.0
2,535440.0,-1097168.888888889,-641515.5555555556
2,636664.4444444445,-1175175.5555555555,-214680.0
2,586553.3333333333,-1087951.111111111,-514135.55555555556
2,-990793.3333333335,-1039244.4444444444,158002.22222222222
2,-490011.1111111111,-494453.33333333326,2916635.555555555
2,-1261631.111111111,430506.6666666666,207708.8888888889
2,-655564.4444444444,413988.8888888889,1994037.7777777778
2,-1213835.5555555555,332466.66666666674,-715137.7777777778
2,-561151.1111111111,-435511.1111111111,2898182.2222222225
2,625611.1111111111,-1166344.4444444445,-235548.8888888889
2,685982.2222222222,562775.5555555555,338704.44444444444
2,-1244048.888888889,438926.6666666666,786933.3333333333
2,-1111760.0,363664.4444444444,-896511.1111111112
2,610760.0,-1193971.111111111,19733.333333333336
2,716966.6666666667,463071.1111111111,-807168.8888888889
2,662075.5555555556,-1215728.888888889,112231.11111111111
2,-1146286.6666666667,470351.1111111111,577815.5555555555
2,748475.5555555556,646017.7777777778,-666948.8888888889
2,-1196835.5555555555,454460.0,444044.44444444444
2,710673.3333333333,582760.0,145568.88888888888
2,-823913.3333333333,-722697.7777777778,-471297.7777777778
2,501737.7777777778,-1000257.7777777778,-670397.7777777778
2,661442.2222222222,-1126035.5555555555,-234804.44444444444
2,715886.6666666667,542717.7777777778,-499242.2222222222
2,-1227500.0,331964.44444444444,-669442.2222222222
2,774475.5555555556,643657.7777777778,-467471.1111111111
2,827097.7777777778,495331.1111111111,-247928.8888888889
2,649920.0,-1070180.0,-99277.77777777778
2,623644.4444444444,-1115280.0,44326.66666666666
2,788177.7777777778,535404.4444444444,-533568.8888888889
2,718791.1111111111,524597.7777777778,-761048.8888888889
2,668473.3333333333,672453.3333333333,432155.55555555556
2,510711.1111111111,-1199855.5555555555,-748155.5555555556
2,615595.5555555555,-1191708.888888889,-199800.0
2,606111.1111111111,-1173931.111111111,-485357.7777777778
2,-1042686.6666666667,-996193.3333333333,188126.66666666663
2,766575.5555555556,579088.8888888889,-626466.6666666666
2,653455.5555555555,-1206884.4444444445,137106.6666666667
2,-1167535.5555555555,487933.33333333326,734182.2222222222
2,720784.4444444444,530622.2222222222,-628466.6666666666
2,699248.8888888889,413273.3333333334,778597.7777777778
2,728284.4444444444,524597.7777777778,-767762.2222222222
2,-845066.6666666667,-662335.5555555556,-525840.0
2,656984.4444444444,-1174753.3333333333,-11695.555555555558
2,-986988.8888888888,-1020120.0,143111.11111111112
2,565184.4444444444,-1164964.4444444445,-323877.7777777778
2,481493.33333333326,-1035411.1111111112,-906140.0
2,-1215317.7777777778,414220.0,37755.555555555555
2,737368.8888888889,529308.8888888889,343220.0
2,-780797.7777777778,-727246.6666666665,-572022.2222222222
2,755304.4444444444,471102.2222222222,-598446.6666666667
2,-1332457.7777777778,339593.3333333334,-425577.7777777778
2,630657.7777777778,-1124013.3333333333,-412586.6666666666
2,615595.5555555555,-1182073.3333333333,-212244.44444444444
2,730533.3333333333,511437.7777777778,97200.0
2,569124.4444444445,-1040915.5555555555,-668124.4444444444
2,-1202897.7777777778,483577.7777777778,292082.22222222225
2,729315.5555555555,503324.4444444445,-657946.6666666665
2,660457.7777777778,475826.66666666674,-1012799.9999999999
2,588895.5555555555,-1070215.5555555555,-477811.1111111111
2,538162.2222222222,-1181177.7777777778,-750371.1111111111
2,-1070464.4444444445,-1025588.8888888888,335124.44444444444
2,544851.1111111111,-1107735.5555555555,-493206.66666666674
2,801502.2222222222,515806.6666666666,-195291.1111111111
2,493064.4444444444,-964988.8888888889,-634246.6666666667
2,-940833.3333333335,-775106.6666666665,-284846.6666666666
2,752251.1111111111,569153.3333333333,347400.0
2,-1232913.3333333335,345560.0,-672693.3333333333
2,726997.7777777778,558428.8888888889,349071.1111111111
2,481315.55555555556,-1174491.111111111,-748835.5555555555
2,704635.5555555555,489775.55555555556,-733288.8888888889
2,682346.6666666665,510233.33333333326,-632535.5555555555
2,709386.6666666667,540200.0,128842.2222222222
2,642162.2222222222,-1116113.3333333333,556957.7777777778
2,516004.4444444444,-1067675.5555555555,-637686.6666666666
2,-1273724.4444444445,375086.66666666674,-597431.1111111111
2,-1175253.3333333335,491120.0,723353.3333333333
2,594580.0,-1190328.888888889,-327511.1111111111
2,-892035.5555555556,-707173.3333333335,-429393.3333333334
2,683835.5555555556,415642.2222222222,710106.6666666667
2,-1250457.7777777778,517731.1111111111,301960.0
2,556144.4444444445,-1097168.888888889,-652231.1111111111
2,-1062726.6666666665,-968728.8888888888,289548.8888888889
2,700075.5555555555,533031.1111111111,382368.8888888889
2,649644.4444444445,-1171184.4444444445,-201837.7777777778
2,681420.0,541195.5555555555,319468.8888888889
2,-1266146.6666666667,432128.8888888889,220182.2222222222
2,685173.3333333333,508862.2222222222,-718413.3333333333
2,-827731.111111111,-747237.7777777778,-500986.6666666666
2,-935442.2222222222,-993060.0,1828424.4444444445
2,564024.4444444444,-1172051.111111111,-322053.3333333334
2,773266.6666666667,521397.7777777778,-39535.555555555555
2,827097.7777777778,524337.7777777778,-253257.7777777778
2,697262.2222222222,461413.33333333326,-718413.3333333333
2,603842.2222222222,-1195164.4444444445,91453.33333333334
2,691784.4444444444,609755.5555555555,-15368.88888888889
2,531133.3333333333,-1027608.8888888888,-711148.8888888889
2,-1259344.4444444445,426244.44444444444,-20457.77777777778
2,-1043282.2222222222,-1039511.1111111111,337937.7777777778
2,694466.6666666667,627697.7777777778,-641997.7777777776
2,-718642.2222222222,439840.0,1943175.5555555555
2,596131.1111111111,-1074566.6666666665,-459944.44444444444
2,-1321768.8888888888,418204.44444444444,23857.777777777774
2,-855626.6666666667,-740208.8888888889,-444997.7777777778
2,538366.6666666667,-1033620.0,-714802.2222222222
2,-1342691.1111111112,341126.66666666674,-588800.0
2,-1196835.5555555555,454460.0,444044.44444444444
2,-1156211.1111111112,475613.33333333326,634460.0
2,716311.1111111111,473942.2222222222,-629451.1111111111
2,781113.3333333335,494422.2222222222,-500206.66666666674
2,-1238720.0,411800.0,44031.11111111111
2,-1283380.0,431606.6666666666,173071.11111111112
2,-1246342.2222222222,468044.44444444444,510013.33333333326
2,667228.8888888889,455226.66666666674,-984097.777777778
2,601348.8888888889,-1196428.8888888888,160491.11111111112
2,-1248453.3333333335,335337.7777777778,-726166.6666666665
2,-1248711.111111111,499788.8888888889,368362.22222222225
2,-1225408.888888889,443620.0,762937.7777777778
2,667153.3333333333,465440.0,-808944.4444444444
2,718791.1111111111,461413.33333333326,-722855.5555555555
2,754908.8888888889,528411.1111111111,101566.66666666666
2,-994606.6666666667,-961226.6666666667,-42384.444444444445
2,717435.5555555555,521788.8888888888,-31942.222222222226
2,-980868.8888888889,-868928.8888888888,-73428.8888888889
2,-606346.6666666667,226533.33333333337,2312948.888888889
2,755693.3333333333,569582.2222222222,88828.88888888889
2,670568.8888888889,677155.5555555555,361540.0
2,688437.7777777778,570206.6666666665,66604.44444444444
2,-1308466.6666666665,343746.6666666666,-585128.8888888889
2,623928.8888888889,-1227468.888888889,122015.55555555555
2,-1191257.7777777778,510713.33333333326,432702.2222222222
2,-950526.6666666667,-789753.3333333333,-138757.77777777778
2,-730911.1111111111,482653.33333333326,2084406.666666667
2,-606346.6666666667,226533.33333333337,2332568.888888889
2,-1002937.7777777778,-1076237.7777777778,330897.7777777778
2,538366.6666666667,-1021222.2222222222,-724820.0
2,642813.3333333333,469466.6666666666,-807168.8888888889
2,563693.3333333334,-1123955.5555555555,-609288.8888888889
2,-1266555.5555555555,332466.66666666674,-669442.2222222222
2,763226.6666666665,564677.7777777776,-38002.222222222226
2,-1159928.888888889,357488.8888888889,-794895.5555555556
2,-1295013.3333333333,564408.8888888889,315626.6666666666
2,737540.0,473942.2222222222,-632620.0
2,586311.1111111111,-1050235.5555555555,-199995.55555555556
2,673484.4444444444,578511.1111111111,342920.0
2,-761211.1111111111,485891.1111111111,1872284.4444444445
2,795926.6666666665,533564.4444444444,-387797.7777777778
2,718791.1111111111,524597.7777777778,-761048.8888888889
2,-951804.4444444444,-898895.5555555556,-52904.444444444445
2,604724.4444444444,-1213602.2222222222,-52882.22222222222
2,764355.5555555556,570528.8888888889,-17511.11111111111
2,-1180848.888888889,509042.2222222222,410095.55555555556
2,487064.4444444444,-1001437.7777777778,-666744.4444444444
2,698046.6666666665,510328.8888888888,-3226.666666666665
2,-716511.1111111111,452175.5555555556,1945791.1111111112
2,-1186666.6666666667,495306.66666666657,308635.55555555556
2,815277.7777777778,565320.0,-275333.3333333334
2,-961022.2222222222,522957.7777777778,1326442.2222222225
2,-1157875.5555555555,556573.3333333334,537817.7777777778
2,-698940.0,493146.6666666666,1860295.5555555555
2,725977.7777777778,508095.5555555555,-728015.5555555556
2,505233.3333333334,-1077455.5555555555,-907728.8888888889
2,-990848.8888888889,-1018360.0,144615.55555555556
2,-1095071.1111111112,324040.0,-909035.5555555556
2,669760.0,562588.8888888889,-700020.0
2,794062.2222222222,523331.1111111111,-280306.6666666667
2,-952262.2222222222,526862.2222222222,1305233.3333333335
2,613426.6666666665,-1170508.888888889,181471.1111111111
2,-1268524.4444444445,451900.0,360875.5555555556
2,-1288537.7777777778,469786.6666666666,42222.222222222226
2,771133.3333333333,517720.0,-347262.2222222222
2,-1154202.2222222222,517786.6666666666,589079.9999999999
2,755693.3333333333,569582.2222222222,88828.88888888889
2,-797431.1111111111,602442.2222222222,1834406.6666666665
2,587080.0,-1170464.4444444445,-342568.8888888889
2,701337.7777777778,503522.2222222222,-852068.8888888889
2,-1362724.4444444445,401248.8888888889,-537520.0
2,-972555.5555555556,-740897.7777777778,-249282.22222222222
2,730453.3333333335,533031.1111111111,365002.2222222222
2,656802.2222222222,-1230113.3333333333,30028.888888888887
2,-975093.3333333335,-952271.1111111111,-15580.000000000004
2,523333.33333333326,-1060700.0,-676095.5555555555
2,556144.4444444445,-1039622.2222222222,-692835.5555555556
2,690762.2222222222,572384.4444444444,89524.44444444444
2,725977.7777777778,467113.33333333326,-689948.8888888889
2,772980.0,503684.4444444444,-3226.666666666665
2,-1257693.3333333333,475206.66666666674,198335.55555555556
2,-686040.0,449357.7777777778,2066362.2222222222
2,-1087928.888888889,-933295.5555555555,242073.33333333337
2,723853.3333333333,498504.44444444444,-639102.2222222222
2,701337.7777777778,452704.4444444444,-804077.7777777778
2,-1333320.0,-984195.5555555556,625955.5555555555
2,-891293.3333333333,-753384.4444444444,-472715.55555555556
2,-1058575.5555555555,-1001626.6666666665,217304.44444444444
2,770382.2222222222,516820.0,145302.22222222222
2,630280.0,-1135386.6666666667,2424.444444444439
2,562348.8888888889,-1056844.4444444445,-69968.88888888889
2,718097.7777777778,526664.4444444444,531306.6666666666
2,-1290811.111111111,-1029797.7777777778,625175.5555555555
2,-1053700.0,-1146935.5555555555,1519695.5555555555
2,688733.3333333333,532193.3333333334,243851.11111111112
2,742088.8888888889,505593.3333333334,-486271.1111111111
2,-818700.0,483075.5555555556,1836880.0
2,-744915.5555555556,466271.1111111111,1874288.8888888888
2,-891300.0,-757684.4444444444,-373628.8888888889
2,718344.4444444444,581306.6666666665,127288.88888888889
2,730533.3333333333,515233.3333333334,90913.33333333331
2,646495.5555555555,-1063828.8888888888,-8344.444444444445
2,748475.5555555556,527704.4444444445,-657853.3333333333
2,-1253728.8888888888,332780.0,-604959.9999999999
2,759213.3333333333,656951.1111111111,-228235.55555555556
2,697262.2222222222,477317.7777777778,-720768.8888888889
2,-494702.22222222225,-435506.6666666666,2791051.111111111
2,-1314364.4444444445,415140.0,39804.444444444445
2,781482.2222222222,654975.5555555555,-133424.44444444444
2,-1019822.2222222222,-1014024.4444444444,221080.0
2,714455.5555555556,526346.6666666666,-3226.666666666665
2,825177.7777777778,493144.4444444445,-167722.2222222222
2,745646.6666666665,534931.1111111111,-462217.7777777778
2,-1050048.8888888888,-943522.2222222222,112537.77777777778
2,557731.1111111111,-1113915.5555555555,-625068.8888888889
2,729884.4444444444,533180.0,155291.11111111112
2,-1015193.3333333333,-1018668.8888888888,148635.55555555556
2,701337.7777777778,509422.2222222222,-848977.7777777778
2,654055.5555555555,393904.44444444444,767902.2222222224
2,552291.1111111111,-1057804.4444444445,-681891.1111111111
2,750400.0,477317.7777777778,-723953.3333333333
2,723897.7777777776,491913.3333333334,-669344.4444444444
2,-1398237.7777777778,348684.44444444444,-481351.1111111111
2,-1000493.3333333335,-1045640.0,1682708.8888888888
2,600017.7777777778,-1201231.1111111112,382793.3333333334
2,-1088037.7777777778,-1075786.6666666665,397640.0
2,-1207706.6666666667,444553.33333333326,787457.7777777778
2,-987340.0,-970686.6666666665,58113.33333333334
2,-1081860.0,-1047275.5555555555,346202.2222222222
2,511795.5555555555,-1185346.6666666665,-778768.8888888889
2,730940.0,503980.0,-41133.33333333334
2,655851.1111111111,-1237520.0,219720.0
2,716311.1111111111,471620.0,-659380.0
2,-994811.1111111112,-869400.0,-83548.88888888889
2,-813784.4444444444,-721537.7777777778,-485566.6666666666
2,556144.4444444445,-1097168.888888889,-652231.1111111111
2,742386.6666666665,478922.2222222222,-499242.2222222222
2,-1176544.4444444445,440764.44444444444,814588.8888888888
2,-1184735.5555555555,459044.44444444444,477135.55555555556
2,754973.3333333333,504917.7777777778,-359393.33333333326
2,660457.7777777778,453891.1111111111,-1015768.8888888889
2,-665395.5555555556,425326.66666666674,2087422.2222222222
2,739037.7777777778,516004.4444444444,246142.22222222222
2,-1157888.8888888888,338288.8888888889,-755777.7777777778
2,-1033015.5555555556,-1076333.3333333335,305593.3333333334
2,689502.2222222222,-1192364.4444444445,463362.22222222225
2,-754568.8888888889,517917.7777777778,1747120.0
2,552291.1111111111,-1057804.4444444445,-681891.1111111111
2,-735162.2222222222,-783968.8888888889,2416100.0
2,715886.6666666667,542717.7777777778,-499242.2222222222
2,755693.3333333333,610588.8888888889,141875.55555555556
2,724431.1111111111,585864.4444444444,127008.8888888889
2,-1150960.0,466200.0,611464.4444444444
2,763866.6666666665,535640.0,-534366.6666666667
2,567644.4444444444,-1175062.2222222222,-309955.55555555556
2,552291.1111111111,-1058984.4444444445,-666248.8888888889
2,825177.7777777778,589335.5555555556,-144886.66666666666
2,627026.6666666666,-1114406.6666666667,-76240.0
2,-1241408.888888889,436964.44444444444,304760.0
2,-1004002.2222222222,-1076237.7777777778,315680.0
2,-1323404.4444444445,414526.6666666666,6886.666666666668
2,630155.5555555555,-1124124.4444444445,-425344.44444444444
2,-1174866.6666666665,444013.3333333334,697026.6666666665
2,716751.1111111111,554702.2222222222,-441560.0
2,815277.7777777778,500668.8888888889,-247928.8888888889
2,482382.2222222222,-997620.0,-892313.3333333335
2,-983586.6666666665,-996317.7777777778,102195.55555555555
2,-774791.1111111112,-668300.0,-617415.5555555556
2,-998406.6666666665,-1031508.8888888889,169404.44444444444
2,736197.7777777776,522371.1111111111,-597040.0
2,712560.0,518488.8888888889,479579.99999999994
2,523386.66666666674,-1070893.3333333333,-592113.3333333334
2,707537.7777777778,535640.0,-499242.2222222222
2,-949717.7777777778,522957.7777777778,1294222.2222222222
2,-1170617.7777777778,449962.2222222222,673813.3333333333
2,-1245764.4444444445,476062.2222222222,772155.5555555555
2,-1218893.3333333333,484633.33333333326,814493.3333333333
2,653328.8888888889,-1181888.888888889,-189526.6666666667
2,-1250640.0,450864.44444444444,341188.8888888889
2,-938546.6666666667,-719897.7777777778,-293231.1111111111
2,-1246446.6666666667,433602.2222222222,-133264.44444444444
2,653564.4444444444,463782.2222222222,-722855.5555555555
2,723840.0,626524.4444444445,-78475.55555555556
2,-1005937.7777777778,-762560.0,-219020.0
2,-1087077.7777777778,-1014782.2222222222,340797.7777777778
2,766142.2222222222,505593.3333333334,-486420.0
2,697262.2222222222,484075.55555555556,-767762.2222222222
2,748817.7777777778,513715.5555555556,-600195.5555555555
2,720115.5555555555,530622.2222222222,-7646.666666666665
2,-1040628.8888888888,-1097113.3333333335,352953.3333333334
2,744662.2222222222,541688.8888888889,78099.99999999999
2,781977.7777777778,547268.8888888889,-470388.8888888888
2,-1150811.111111111,478215.55555555556,635664.4444444444
2,602133.3333333334,-1078688.888888889,-404757.77777777775
2,-963111.1111111112,-906848.8888888888,1734760.0
2,755693.3333333333,512864.4444444445,119040.0
2,737540.0,473942.2222222222,-632620.0
2,-1191024.4444444445,453673.33333333326,522573.3333333334
2,-1210404.4444444445,379271.1111111111,-755777.7777777778
2,-1275857.7777777778,349606.6666666666,-706573.3333333333
2,-1074068.888888889,-1026911.111111111,204122.22222222222
2,-1333320.0,-984195.5555555556,625955.5555555555
2,795055.5555555555,-776135.5555555556,1180357.7777777778
2,798775.5555555556,550968.8888888889,-374015.5555555556
2,697262.2222222222,457024.4444444444,-711700.0
2,636840.0,-1211182.2222222222,287422.22222222225
2,563693.3333333334,-1080204.4444444445,-644973.3333333333
2,701348.8888888889,564677.7777777778,-592051.1111111111
2,778451.1111111111,510697.77777777775,-167722.2222222222
2,716828.8888888889,611700.0,73004.44444444445
2,-1275957.7777777778,341922.2222222222,-619368.8888888889
2,533293.3333333333,-1098462.2222222222,-627844.4444444444
2,679731.1111111111,-1210644.4444444445,275708.8888888889
2,-1093753.3333333333,-1049622.2222222222,357000.0
2,594580.0,-1178948.8888888888,-329757.7777777778
2,568515.5555555555,-1163646.6666666665,-473562.2222222222
2,649531.1111111111,-1189182.2222222222,349293.3333333334
2,-1177297.7777777778,327333.3333333333,-762811.1111111111
2,815791.1111111111,546175.5555555556,-412377.7777777778
2,743053.3333333333,461413.33333333326,-719186.6666666665
2,718791.1111111111,461413.33333333326,-722855.5555555555
2,788757.7777777778,481697.7777777778,-462315.5555555556
2,596215.5555555555,-1126035.5555555555,-212244.44444444444
2,700835.5555555555,530846.6666666665,-501284.4444444444
2,-1340444.4444444445,377271.1111111111,-569082.2222222222
2,565897.7777777778,-1140724.4444444445,-481851.1111111111
2,686588.8888888889,465440.0,-852068.8888888889
2,-942531.1111111112,-894604.4444444444,-86277.77777777778
2,-1361751.1111111112,390404.4444444444,-454828.8888888889
2,701337.7777777778,468440.0,-805853.3333333333
2,500044.4444444444,-1001437.7777777778,-656726.6666666665
2,648462.2222222222,-1191708.888888889,-215026.6666666667
2,-990171.1111111112,-1020120.0,148766.6666666667
2,-1206851.111111111,455933.33333333326,445588.8888888889
2,-1034346.6666666667,-1103564.4444444445,390195.5555555556
2,660766.6666666665,-1221186.6666666665,110635.55555555555
2,516004.4444444444,-1046520.0,-641515.5555555556
2,566973.3333333333,-1135337.7777777778,-512411.1111111111
2,701337.7777777778,503522.2222222222,-852068.8888888889
2,552291.1111111111,-1057804.4444444445,-681891.1111111111
2,685173.3333333333,479686.6666666666,-723953.3333333333
2,533637.7777777778,-1077415.5555555555,-733406.6666666667
2,-1414906.666666667,351791.1111111111,-431753.3333333334
2,-1228735.5555555555,469428.8888888889,573951.1111111111
2,764355.5555555556,627680.0,35533.333333333336
2,-1219915.5555555555,440508.8888888889,213688.8888888889
2,-1148880.0,480537.77777777775,666175.5555555555
2,692593.3333333333,514795.5555555555,-686006.6666666667
2,-984933.3333333335,-909080.0,-39068.8888888889
2,-1301797.7777777778,-1039291.1111111111,633142.2222222222
2,-958808.8888888889,-1007711.1111111111,1773717.777777778
2,-1001904.4444444444,-1028751.1111111112,1913940.0
2,643682.2222222222,-1194253.3333333335,318613.3333333334
2,632862.2222222222,-1188680.0,140775.55555555556
2,-1028551.111111111,-962826.6666666665,192771.1111111111
2,777871.1111111111,550666.6666666667,-493706.6666666666
2,531133.3333333333,-1027608.8888888888,-711148.8888888889
2,603617.7777777778,516808.8888888889,-1015673.3333333333
2,734986.6666666667,472760.0,-714884.4444444444
2,-1047811.1111111111,-1015331.1111111112,174866.6666666667
2,750051.1111111111,565320.0,-252631.1111111111
2,-994811.1111111112,-934866.6666666665,-44673.33333333333
2,639555.5555555555,469971.1111111111,-1007959.9999999999
2,710264.4444444444,442777.7777777778,-807168.8888888889
2,627026.6666666666,-1160613.3333333335,-122277.7777777778
2,624173.3333333333,-1213037.7777777778,36602.222222222226
2,-1331775.5555555555,346315.5555555556,-481351.1111111111
2,596440.0,-1197415.5555555555,-319866.6666666666
2,-1372740.0,345306.66666666674,-537040.0
2,763273.3333333333,564677.7777777776,-33046.66666666667
2,755248.8888888889,510086.6666666666,-358262.2222222222
2,-1183484.4444444445,440651.1111111111,727602.2222222222
2,550875.5555555555,-1094477.7777777778,-643595.5555555556
2,521755.5555555555,-1185346.6666666665,-777822.2222222222
2,-1241395.5555555555,572077.7777777778,771475.5555555556
2,786088.8888888889,516424.4444444445,-167020.0
2,-1142264.4444444445,516595.5555555555,575197.7777777778
2,661537.7777777778,527471.1111111111,348688.8888888889
2,706073.3333333333,531053.3333333334,75055.55555555556
2,712782.2222222222,532193.3333333334,214182.22222222222
2,673760.0,523957.7777777778,514200.00000000006
2,604737.7777777778,-1187640.0,19028.888888888887
2,-745100.0,478557.7777777778,1847284.4444444445
2,757011.1111111111,505315.5555555556,-39535.555555555555
2,-1156291.1111111112,465866.6666666666,553713.3333333333
2,-724435.5555555556,-723937.7777777778,2286884.4444444445
2,561217.7777777778,-988704.4444444445,-679224.4444444444
2,-1234622.2222222222,494013.33333333326,799446.6666666665
2,-745004.4444444444,495311.1111111111,2077080.0000000002
2,-743560.0,456697.77777777775,2034877.777777778
2,-1108915.5555555555,323060.0,-857951.1111111112
2,704360.0,510206.66666666674,536033.3333333334
2,-1240955.5555555555,423362.2222222222,1931.1111111111118
2,686388.8888888889,-1141066.6666666665,428148.8888888889
2,747573.3333333333,469251.1111111111,-632620.0
2,-1209115.5555555555,430506.6666666666,175424.44444444444
2,-1263084.4444444445,-991388.8888888889,564200.0
2,571437.7777777778,-1156708.8888888888,-215026.6666666667
2,689195.5555555556,479686.6666666666,-762362.2222222222
2,-1343726.6666666665,-979148.8888888888,633142.2222222222
2,-1202613.3333333333,331626.6666666666,-767151.1111111111
2,-1209368.888888889,475095.55555555556,791746.6666666665
2,738340.0,550482.2222222222,19935.555555555555
2,679355.5555555555,442777.7777777778,-794555.5555555555
2,-1138324.4444444445,519037.77777777775,546259.9999999999
2,-1199022.2222222222,487062.2222222222,152460.0
2,594580.0,-1164964.4444444445,-350213.3333333334
2,-855626.6666666667,-689560.0,-483064.44444444444
2,-1014062.2222222222,-1067391.111111111,250882.2222222222
2,755304.4444444444,539571.1111111111,-639102.2222222222
2,-1261653.3333333333,446873.3333333334,359171.1111111112
2,651740.0,465440.0,-807168.8888888889
2,598180.0,-1162024.4444444445,-195286.6666666667
2,642813.3333333333,469466.6666666666,-807168.8888888889
2,781177.7777777778,550226.6666666667,-482840.0
2,-1248551.111111111,465608.8888888889,-3055.5555555555566
2,574626.6666666667,-1148566.6666666665,-495051.1111111111
2,701337.7777777778,446804.4444444444,-807168.8888888889
2,-1398920.0,341962.2222222222,-425577.7777777778
2,803284.4444444444,493144.4444444445,-171860.0
2,-937102.2222222222,-835584.4444444444,-118615.55555555556
2,693197.7777777776,539680.0,333677.7777777778
2,-1029633.3333333335,-1070137.7777777778,346706.6666666666
2,-839846.6666666665,-742617.7777777778,-455751.1111111111
2,-1345764.4444444445,344702.2222222222,-425577.7777777778
2,651740.0,509422.2222222222,-801608.8888888889
2,807293.3333333333,556966.6666666667,-393146.66666666674
2,-1247902.2222222222,465608.8888888889,1673.3333333333326
2,718791.1111111111,461413.33333333326,-722855.5555555555
2,682346.6666666665,471620.0,-632620.0
2,656228.8888888889,-1232062.2222222222,214580.0
2,763866.6666666665,478922.2222222222,-500206.66666666674
2,701337.7777777778,446804.4444444444,-807168.8888888889
2,559093.3333333333,-1115902.2222222222,-426226.66666666674
2,559093.3333333333,-1143791.111111111,-431928.8888888889
2,825177.7777777778,557406.6666666667,-196626.6666666667
2,-1073111.111111111,-1043520.0,250935.55555555556
2,552291.1111111111,-1000257.7777777778,-726791.1111111111
2,-1198591.111111111,468206.6666666666,627428.8888888889
2,-1314364.4444444445,415140.0,39804.444444444445
2,-1332464.4444444445,-1009946.6666666665,657833.3333333333
2,733262.2222222222,521397.7777777778,-31217.777777777777
2,815277.7777777778,565320.0,-275333.3333333334
2,556144.4444444445,-1090271.111111111,-653328.8888888889
2,700995.5555555556,520317.77777777775,-659851.1111111111
2,675840.0,530755.5555555556,545055.5555555555
2,764702.2222222222,545651.1111111111,-158457.77777777778
2,794062.2222222222,517993.3333333334,-275333.3333333334
2,500044.4444444444,-1001437.7777777778,-656726.6666666665
2,-969577.7777777778,-713582.2222222222,-284255.55555555556
2,-1040722.2222222222,-940053.3333333335,-61084.44444444444
2,607717.7777777778,-1129513.3333333333,-412586.6666666666
2,667228.8888888889,518222.2222222222,-1024777.7777777778
2,455773.33333333326,-1027877.7777777778,-877684.4444444444
2,696091.1111111111,526642.2222222222,-55264.44444444445
2,-659562.2222222222,464457.7777777778,2007924.4444444445
2,594557.7777777778,-1177700.0,-207104.44444444444
2,631862.2222222222,-1203564.4444444445,175437.77777777778
2,781977.7777777778,490551.1111111111,-439808.8888888889
2,757011.1111111111,505315.5555555556,-39535.555555555555
2,-489064.44444444444,-463208.8888888889,2820388.888888889
2,669651.1111111111,-1167851.111111111,240595.55555555556
2,-1259731.1111111112,474920.0,-15528.88888888889
2,-1001435.5555555555,-1002471.1111111111,1928660.0
2,763273.3333333333,564677.7777777776,-33046.66666666667
2,708864.4444444444,516180.0,6100.000000000009
2,-751073.3333333333,489720.0,2103486.6666666665
2,710688.8888888889,534146.6666666667,220071.1111111111
2,598180.0,-1156524.4444444445,-202662.22222222222
2,-1346404.4444444445,341962.2222222222,-453493.3333333334
2,675546.6666666667,475826.66666666674,-1010962.2222222222
2,-1247120.0,-992817.7777777778,575293.3333333333
2,656802.2222222222,-1179464.4444444445,895.5555555555588
2,-991802.2222222222,-1080071.111111111,331293.3333333334
2,764320.0,643248.8888888889,4766.666666666661
2,781977.7777777778,490551.1111111111,-439808.8888888889
2,-1312248.8888888888,414275.55555555556,-566015.5555555555
2,625768.8888888889,-1187711.111111111,266800.0
2,-734073.3333333333,439251.1111111111,2062893.333333333
2,563693.3333333334,-1130853.3333333335,-608768.8888888889
2,604128.8888888889,-1100935.5555555555,-81817.77777777778
2,-770535.5555555556,486237.7777777778,1724288.888888889
2,617484.4444444445,-1114391.111111111,-443446.6666666666
2,824257.7777777778,545335.5555555556,-418855.55555555556
2,755693.3333333333,573760.0,90386.66666666666
2,599533.3333333333,-1131684.4444444445,-494737.7777777778
2,770933.3333333333,554697.7777777778,-621477.7777777778
2,705331.1111111111,544131.1111111111,437820.0
2,-1053475.5555555555,-1018813.3333333335,145362.22222222222
