,Label,Score,Score bucket,Feature,Contribution
354,Mackenzie McDonald,264.7,264.7,% Service Games Won,-3.3875000000000024
355,Mackenzie McDonald,264.7,264.7,Avg. Aces/ Match,-2.5624999999999867
356,Mackenzie McDonald,264.7,264.7,Avg. Double Faults/Match,0.9749999999999767
357,Ilya Ivashka,264.2,264.2,Serve Rating,0.0
358,Ilya Ivashka,264.2,264.2,% 1st Serve,-2.7625
359,Ilya Ivashka,264.2,264.2,% 1st Serve Points Won,-1.8875000000000086
360,Ilya Ivashka,264.2,264.2,% 2nd Serve Points Won,-1.0375000000000054
361,Ilya Ivashka,264.2,264.2,% Service Games Won,-1.2874999999999872
362,Ilya Ivashka,264.2,264.2,Avg. Aces/ Match,-3.462500000000014
363,Ilya Ivashka,264.2,264.2,Avg. Double Faults/Match,0.37500000000000755
364,Yoshihito Nishioka,263.9,263.9,Serve Rating,0.0
365,Yoshihito Nishioka,263.9,263.9,% 1st Serve,0.8374999999999982
366,Yoshihito Nishioka,263.9,263.9,% 1st Serve Points Won,-7.587500000000005
367,Yoshihito Nishioka,263.9,263.9,% 2nd Serve Points Won,4.562499999999996
368,Yoshihito Nishioka,263.9,263.9,% Service Games Won,-4.587499999999999
369,Yoshihito Nishioka,263.9,263.9,Avg. Aces/ Match,-5.562499999999993
370,Yoshihito Nishioka,263.9,263.9,Avg. Double Faults/Match,1.974999999999977
371,Filip Krajinovic,263.7,263.7,Serve Rating,0.0
372,Filip Krajinovic,263.7,263.7,% 1st Serve,-2.3624999999999985
373,Filip Krajinovic,263.7,263.7,% 1st Serve Points Won,-3.187499999999995
374,Filip Krajinovic,263.7,263.7,% 2nd Serve Points Won,1.4625000000000021
375,Filip Krajinovic,263.7,263.7,% Service Games Won,-3.587499999999996
376,Filip Krajinovic,263.7,263.7,Avg. Aces/ Match,-3.962500000000015
377,Filip Krajinovic,263.7,263.7,Avg. Double Faults/Match,1.0749999999999966
378,Alex Molcan,263.70000000000005,263.7,Serve Rating,0.0
379,Alex Molcan,263.70000000000005,263.7,% 1st Serve,-0.9624999999999956
380,Alex Molcan,263.70000000000005,263.7,% 1st Serve Points Won,-4.587499999999997
381,Alex Molcan,263.70000000000005,263.7,% 2nd Serve Points Won,2.3625000000000167
382,Alex Molcan,263.70000000000005,263.7,% Service Games Won,-4.087499999999979
383,Alex Molcan,263.70000000000005,263.7,Avg. Aces/ Match,-4.26249999999998
384,Alex Molcan,263.70000000000005,263.7,Avg. Double Faults/Match,0.9749999999999768
385,Botic van de Zandschulp,263.00000000000006,263.0,Serve Rating,0.0
386,Botic van de Zandschulp,263.00000000000006,263.0,% 1st Serve,-3.06249999999999
387,Botic van de Zandschulp,263.00000000000006,263.0,% 1st Serve Points Won,-0.18750000000000605
388,Botic van de Zandschulp,263.00000000000006,263.0,% 2nd Serve Points Won,-2.8374999999999955
389,Botic van de Zandschulp,263.00000000000006,263.0,% Service Games Won,-2.9874999999999687
390,Botic van de Zandschulp,263.00000000000006,263.0,Avg. Aces/ Match,-1.3624999999999963
391,Botic van de Zandschulp,263.00000000000006,263.0,Avg. Double Faults/Match,-0.8249999999999859
392,Marcos Giron,262.7,262.7,Serve Rating,0.0
393,Marcos Giron,262.7,262.7,% 1st Serve,-5.5625000000000036
394,Marcos Giron,262.7,262.7,% 1st Serve Points Won,-1.387500000000014
395,Marcos Giron,262.7,262.7,% 2nd Serve Points Won,0.6625000000000024
396,Marcos Giron,262.7,262.7,% Service Games Won,-3.9874999999999927
397,Marcos Giron,262.7,262.7,Avg. Aces/ Match,-2.8624999999999963
398,Marcos Giron,262.7,262.7,Avg. Double Faults/Match,1.5749999999999966
399,Sebastian Baez,262.5,262.5,Serve Rating,0.0
400,Sebastian Baez,262.5,262.5,% 1st Serve,5.937499999999996
401,Sebastian Baez,262.5,262.5,% 1st Serve Points Won,-7.987499999999999
402,Sebastian Baez,262.5,262.5,% 2nd Serve Points Won,1.662500000000007
403,Sebastian Baez,262.5,262.5,% Service Games Won,-6.287499999999998
404,Sebastian Baez,262.5,262.5,Avg. Aces/ Match,-6.162500000000008
405,Sebastian Baez,262.5,262.5,Avg. Double Faults/Match,1.0749999999999964
406,Marton Fucsovics,261.7,261.7,Serve Rating,0.0
407,Marton Fucsovics,261.7,261.7,% 1st Serve,-5.362500000000012
408,Marton Fucsovics,261.7,261.7,% 1st Serve Points Won,-1.5875000000000035
409,Marton Fucsovics,261.7,261.7,% 2nd Serve Points Won,0.6625000000000035
410,Marton Fucsovics,261.7,261.7,% Service Games Won,-1.9874999999999967
411,Marton Fucsovics,261.7,261.7,Avg. Aces/ Match,-3.4625000000000137
412,Marton Fucsovics,261.7,261.7,Avg. Double Faults/Match,-0.824999999999986
413,Ugo Humbert,261.2,261.2,Serve Rating,0.0
414,Ugo Humbert,261.2,261.2,% 1st Serve,-2.9624999999999897
415,Ugo Humbert,261.2,261.2,% 1st Serve Points Won,-3.787499999999996
416,Ugo Humbert,261.2,261.2,% 2nd Serve Points Won,-0.13749999999999168
417,Ugo Humbert,261.2,261.2,% Service Games Won,-4.1874999999999964
418,Ugo Humbert,261.2,261.2,Avg. Aces/ Match,-2.462500000000016
419,Ugo Humbert,261.2,261.2,Avg. Double Faults/Match,0.4749999999999779
420,Richard Gasquet,260.90000000000003,260.9,Serve Rating,0.0
421,Richard Gasquet,260.90000000000003,260.9,% 1st Serve,-7.962500000000011
422,Richard Gasquet,260.90000000000003,260.9,% 1st Serve Points Won,-0.4875000000000047
423,Richard Gasquet,260.90000000000003,260.9,% 2nd Serve Points Won,0.46250000000000546
424,Richard Gasquet,260.90000000000003,260.9,% Service Games Won,-1.9874999999999878
425,Richard Gasquet,260.90000000000003,260.9,Avg. Aces/ Match,-2.7624999999999775
426,Richard Gasquet,260.90000000000003,260.9,Avg. Double Faults/Match,-0.6249999999999921
427,Jenson Brooksby,260.8,260.8,Serve Rating,0.0
428,Jenson Brooksby,260.8,260.8,% 1st Serve,-0.7624999999999953
429,Jenson Brooksby,260.8,260.8,% 1st Serve Points Won,-5.587499999999996
430,Jenson Brooksby,260.8,260.8,% 2nd Serve Points Won,1.762499999999998
431,Jenson Brooksby,260.8,260.8,% Service Games Won,-5.5874999999999915
432,Jenson Brooksby,260.8,260.8,Avg. Aces/ Match,-5.062499999999991
433,Jenson Brooksby,260.8,260.8,Avg. Double Faults/Match,1.7749999999999846
434,Alex de Minaur,260.7,260.7,Serve Rating,0.0
435,Alex de Minaur,260.7,260.7,% 1st Serve,-6.862500000000005
436,Alex de Minaur,260.7,260.7,% 1st Serve Points Won,-2.6875000000000013
437,Alex de Minaur,260.7,260.7,% 2nd Serve Points Won,1.6624999999999948
438,Alex de Minaur,260.7,260.7,% Service Games Won,-2.387499999999996
439,Alex de Minaur,260.7,260.7,Avg. Aces/ Match,-4.16250000000001
440,Alex de Minaur,260.7,260.7,Avg. Double Faults/Match,0.8750000000000075
441,Jiri Lehecka,260.50000000000006,260.5,Serve Rating,0.0
442,Jiri Lehecka,260.50000000000006,260.5,% 1st Serve,-1.5624999999999878
443,Jiri Lehecka,260.50000000000006,260.5,% 1st Serve Points Won,-4.587499999999995
444,Jiri Lehecka,260.50000000000006,260.5,% 2nd Serve Points Won,-0.037500000000001074
445,Jiri Lehecka,260.50000000000006,260.5,% Service Games Won,-5.187499999999989
446,Jiri Lehecka,260.50000000000006,260.5,Avg. Aces/ Match,-2.762499999999978
447,Jiri Lehecka,260.50000000000006,260.5,Avg. Double Faults/Match,0.3750000000000076
448,J.J. Wolf,259.9,259.9,Serve Rating,0.0
449,J.J. Wolf,259.9,259.9,% 1st Serve,-6.462499999999999
450,J.J. Wolf,259.9,259.9,% 1st Serve Points Won,-0.2875000000000005
451,J.J. Wolf,259.9,259.9,% 2nd Serve Points Won,-2.2375000000000114
452,J.J. Wolf,259.9,259.9,% Service Games Won,-4.287500000000006
453,J.J. Wolf,259.9,259.9,Avg. Aces/ Match,-1.0624999999999882
454,J.J. Wolf,259.9,259.9,Avg. Double Faults/Match,-0.025000000000021144
455,Alejandro Davidovich Fokina,259.8,259.8,Serve Rating,0.0
456,Alejandro Davidovich Fokina,259.8,259.8,% 1st Serve,0.937500000000001
457,Alejandro Davidovich Fokina,259.8,259.8,% 1st Serve Points Won,-6.187500000000005
458,Alejandro Davidovich Fokina,259.8,259.8,% 2nd Serve Points Won,1.7624999999999975
459,Alejandro Davidovich Fokina,259.8,259.8,% Service Games Won,-6.487499999999989
460,Alejandro Davidovich Fokina,259.8,259.8,Avg. Aces/ Match,-4.762499999999981
461,Alejandro Davidovich Fokina,259.8,259.8,Avg. Double Faults/Match,0.27499999999998515
462,Dusan Lajovic,258.70000000000005,258.7,Serve Rating,0.0
463,Dusan Lajovic,258.70000000000005,258.7,% 1st Serve,1.3375000000000248
464,Dusan Lajovic,258.70000000000005,258.7,% 1st Serve Points Won,-6.187499999999992
465,Dusan Lajovic,258.70000000000005,258.7,% 2nd Serve Points Won,0.06250000000000941
466,Dusan Lajovic,258.70000000000005,258.7,% Service Games Won,-7.987499999999995
467,Dusan Lajovic,258.70000000000005,258.7,Avg. Aces/ Match,-4.362499999999996
468,Dusan Lajovic,258.70000000000005,258.7,Avg. Double Faults/Match,1.5749999999999964
469,Albert Ramos-Vinolas,257.7,257.7,Serve Rating,0.0
470,Albert Ramos-Vinolas,257.7,257.7,% 1st Serve,-1.0624999999999991
471,Albert Ramos-Vinolas,257.7,257.7,% 1st Serve Points Won,-5.687499999999999
472,Albert Ramos-Vinolas,257.7,257.7,% 2nd Serve Points Won,0.2625000000000015
473,Albert Ramos-Vinolas,257.7,257.7,% Service Games Won,-5.9875
474,Albert Ramos-Vinolas,257.7,257.7,Avg. Aces/ Match,-5.362499999999999
475,Albert Ramos-Vinolas,257.7,257.7,Avg. Double Faults/Match,1.2749999999999857
476,Taro Daniel,257.4,257.4,Serve Rating,0.0
477,Taro Daniel,257.4,257.4,% 1st Serve,-4.7624999999999975
478,Taro Daniel,257.4,257.4,% 1st Serve Points Won,-0.8875000000000085
479,Taro Daniel,257.4,257.4,% 2nd Serve Points Won,-4.037499999999995
480,Taro Daniel,257.4,257.4,% Service Games Won,-6.487499999999999
481,Taro Daniel,257.4,257.4,Avg. Aces/ Match,-1.962500000000007
482,Taro Daniel,257.4,257.4,Avg. Double Faults/Match,1.2749999999999864
483,Mikael Ymer,256.90000000000003,256.9,Serve Rating,0.0
484,Mikael Ymer,256.90000000000003,256.9,% 1st Serve,1.8749999999999938
485,Mikael Ymer,256.90000000000003,256.9,% 1st Serve Points Won,-6.737499999999992
486,Mikael Ymer,256.90000000000003,256.9,% 2nd Serve Points Won,0.237500000000002
487,Mikael Ymer,256.90000000000003,256.9,% Service Games Won,-6.4874999999999865
488,Mikael Ymer,256.90000000000003,256.9,Avg. Aces/ Match,-6.237499999999978
489,Mikael Ymer,256.90000000000003,256.9,Avg. Double Faults/Match,-0.07500000000000244
490,Soonwoo Kwon,256.5,256.5,Serve Rating,0.0
491,Soonwoo Kwon,256.5,256.5,% 1st Serve,-5.824999999999997
492,Soonwoo Kwon,256.5,256.5,% 1st Serve Points Won,-2.737500000000004
493,Soonwoo Kwon,256.5,256.5,% 2nd Serve Points Won,-0.6625000000000028
494,Soonwoo Kwon,256.5,256.5,% Service Games Won,-4.887499999999985
495,Soonwoo Kwon,256.5,256.5,Avg. Aces/ Match,-3.5374999999999845
496,Soonwoo Kwon,256.5,256.5,Avg. Double Faults/Match,-0.17500000000001834
497,Joao Sousa,255.80000000000004,255.8,Serve Rating,0.0
498,Joao Sousa,255.80000000000004,255.8,% 1st Serve,-4.925000000000001
499,Joao Sousa,255.80000000000004,255.8,% 1st Serve Points Won,-3.8374999999999893
500,Joao Sousa,255.80000000000004,255.8,% 2nd Serve Points Won,-0.062499999999993644
501,Joao Sousa,255.80000000000004,255.8,% Service Games Won,-5.487499999999998
502,Joao Sousa,255.80000000000004,255.8,Avg. Aces/ Match,-4.737499999999982
503,Joao Sousa,255.80000000000004,255.8,Avg. Double Faults/Match,0.5250000000000105
504,Jaume Munar,253.90000000000003,253.9,Serve Rating,0.0
505,Jaume Munar,253.90000000000003,253.9,% 1st Serve,-2.324999999999985
506,Jaume Munar,253.90000000000003,253.9,% 1st Serve Points Won,-4.4374999999999964
507,Jaume Munar,253.90000000000003,253.9,% 2nd Serve Points Won,-1.962499999999988
508,Jaume Munar,253.90000000000003,253.9,% Service Games Won,-6.48749999999999
509,Jaume Munar,253.90000000000003,253.9,Avg. Aces/ Match,-4.437500000000011
510,Jaume Munar,253.90000000000003,253.9,Avg. Double Faults/Match,-0.7749999999999904
511,Francisco Cerundolo,253.8,253.8,Serve Rating,0.0
512,Francisco Cerundolo,253.8,253.8,% 1st Serve,-4.124999999999993
513,Francisco Cerundolo,253.8,253.8,% 1st Serve Points Won,-5.33749999999999
514,Francisco Cerundolo,253.8,253.8,% 2nd Serve Points Won,0.4375000000000089
515,Francisco Cerundolo,253.8,253.8,% Service Games Won,-5.787500000000001
516,Francisco Cerundolo,253.8,253.8,Avg. Aces/ Match,-5.637500000000006
517,Francisco Cerundolo,253.8,253.8,Avg. Double Faults/Match,-0.07500000000000168
518,Pedro Martinez,253.79999999999998,253.8,Serve Rating,0.0
519,Pedro Martinez,253.79999999999998,253.8,% 1st Serve,-0.4250000000000029
520,Pedro Martinez,253.79999999999998,253.8,% 1st Serve Points Won,-8.137500000000015
521,Pedro Martinez,253.79999999999998,253.8,% 2nd Serve Points Won,1.9374999999999971
522,Pedro Martinez,253.79999999999998,253.8,% Service Games Won,-6.987499999999996
523,Pedro Martinez,253.79999999999998,253.8,Avg. Aces/ Match,-6.237499999999981
524,Pedro Martinez,253.79999999999998,253.8,Avg. Double Faults/Match,-0.6750000000000109
525,Alejandro Tabilo,253.7,253.7,Serve Rating,0.0
526,Alejandro Tabilo,253.7,253.7,% 1st Serve,-1.8250000000000137
527,Alejandro Tabilo,253.7,253.7,% 1st Serve Points Won,-3.8374999999999995
528,Alejandro Tabilo,253.7,253.7,% 2nd Serve Points Won,-3.6624999999999988
529,Alejandro Tabilo,253.7,253.7,% Service Games Won,-8.68750000000001
530,Alejandro Tabilo,253.7,253.7,Avg. Aces/ Match,-2.337499999999997
531,Alejandro Tabilo,253.7,253.7,Avg. Double Faults/Match,-0.2749999999999903
532,David Goffin,253.19999999999996,253.2,Serve Rating,0.0
533,David Goffin,253.19999999999996,253.2,% 1st Serve,-8.425000000000026
534,David Goffin,253.19999999999996,253.2,% 1st Serve Points Won,-2.03750000000002
535,David Goffin,253.19999999999996,253.2,% 2nd Serve Points Won,-0.8625000000000053
536,David Goffin,253.19999999999996,253.2,% Service Games Won,-5.58750000000001
537,David Goffin,253.19999999999996,253.2,Avg. Aces/ Match,-3.7374999999999816
538,David Goffin,253.19999999999996,253.2,Avg. Double Faults/Match,-0.47499999999999176
539,Aslan Karatsev,251.7,251.7,Serve Rating,0.0
540,Aslan Karatsev,251.7,251.7,% 1st Serve,-6.324999999999997
541,Aslan Karatsev,251.7,251.7,% 1st Serve Points Won,-3.63750000000001
542,Aslan Karatsev,251.7,251.7,% 2nd Serve Points Won,-1.2625000000000035
543,Aslan Karatsev,251.7,251.7,% Service Games Won,-5.687499999999988
544,Aslan Karatsev,251.7,251.7,Avg. Aces/ Match,-3.637500000000003
545,Aslan Karatsev,251.7,251.7,Avg. Double Faults/Match,-2.075
546,Federico Delbonis,250.9,250.9,Serve Rating,0.0
547,Federico Delbonis,250.9,250.9,% 1st Serve,-0.024999999999996025
548,Federico Delbonis,250.9,250.9,% 1st Serve Points Won,-6.437499999999987
549,Federico Delbonis,250.9,250.9,% 2nd Serve Points Won,-2.5624999999999916
550,Federico Delbonis,250.9,250.9,% Service Games Won,-9.0875
551,Federico Delbonis,250.9,250.9,Avg. Aces/ Match,-5.137500000000003
552,Federico Delbonis,250.9,250.9,Avg. Double Faults/Match,-0.17500000000001048
553,Tomas Martin Etcheverry,250.29999999999998,250.3,Serve Rating,0.0
554,Tomas Martin Etcheverry,250.29999999999998,250.3,% 1st Serve,2.2249999999999934
555,Tomas Martin Etcheverry,250.29999999999998,250.3,% 1st Serve Points Won,-9.587499999999995
556,Tomas Martin Etcheverry,250.29999999999998,250.3,% 2nd Serve Points Won,-1.2125
557,Tomas Martin Etcheverry,250.29999999999998,250.3,% Service Games Won,-11.674999999999997
558,Tomas Martin Etcheverry,250.29999999999998,250.3,Avg. Aces/ Match,-4.237499999999991
559,Tomas Martin Etcheverry,250.29999999999998,250.3,Avg. Double Faults/Match,0.38749999999998985
560,Federico Coria,248.3,248.3,Serve Rating,0.0
561,Federico Coria,248.3,248.3,% 1st Serve,1.5250000000000015
562,Federico Coria,248.3,248.3,% 1st Serve Points Won,-8.987500000000015
563,Federico Coria,248.3,248.3,% 2nd Serve Points Won,-0.9124999999999999
564,Federico Coria,248.3,248.3,% Service Games Won,-12.474999999999977
565,Federico Coria,248.3,248.3,Avg. Aces/ Match,-5.637499999999988
566,Federico Coria,248.3,248.3,Avg. Double Faults/Match,0.38749999999999046
567,Diego Schwartzman,245.99999999999994,246.0,Serve Rating,0.0
568,Diego Schwartzman,245.99999999999994,246.0,% 1st Serve,1.8249999999999948
569,Diego Schwartzman,245.99999999999994,246.0,% 1st Serve Points Won,-9.687500000000021
570,Diego Schwartzman,245.99999999999994,246.0,% 2nd Serve Points Won,-1.5125000000000077
571,Diego Schwartzman,245.99999999999994,246.0,% Service Games Won,-11.175000000000013
572,Diego Schwartzman,245.99999999999994,246.0,Avg. Aces/ Match,-7.037500000000001
573,Diego Schwartzman,245.99999999999994,246.0,Avg. Double Faults/Match,-0.8125000000000129
574,Fabio Fognini,245.0,245.0,Serve Rating,0.0
575,Fabio Fognini,245.0,245.0,% 1st Serve,-6.775000000000005
576,Fabio Fognini,245.0,245.0,% 1st Serve Points Won,-6.38749999999999
577,Fabio Fognini,245.0,245.0,% 2nd Serve Points Won,-0.8125000000000054
578,Fabio Fognini,245.0,245.0,% Service Games Won,-8.975
579,Fabio Fognini,245.0,245.0,Avg. Aces/ Match,-4.937499999999981
580,Fabio Fognini,245.0,245.0,Avg. Double Faults/Match,-1.5125000000000022
581,Cristian Garin,244.7,244.7,Serve Rating,0.0
582,Cristian Garin,244.7,244.7,% 1st Serve,-2.950000000000006
583,Cristian Garin,244.7,244.7,% 1st Serve Points Won,-6.837499999999998
584,Cristian Garin,244.7,244.7,% 2nd Serve Points Won,-3.1750000000000096
585,Cristian Garin,244.7,244.7,% Service Games Won,-10.999999999999996
586,Cristian Garin,244.7,244.7,Avg. Aces/ Match,-5.499999999999986
587,Cristian Garin,244.7,244.7,Avg. Double Faults/Match,-0.27499999999999586
588,Bernabe Zapata Miralles,243.70000000000002,243.7,Serve Rating,0.0
589,Bernabe Zapata Miralles,243.70000000000002,243.7,% 1st Serve,-0.14999999999999394
590,Bernabe Zapata Miralles,243.70000000000002,243.7,% 1st Serve Points Won,-10.337499999999991
591,Bernabe Zapata Miralles,243.70000000000002,243.7,% 2nd Serve Points Won,-1.4750000000000028
592,Bernabe Zapata Miralles,243.70000000000002,243.7,% Service Games Won,-13.599999999999982
593,Bernabe Zapata Miralles,243.70000000000002,243.7,Avg. Aces/ Match,-6.1999999999999895
594,Bernabe Zapata Miralles,243.70000000000002,243.7,Avg. Double Faults/Match,1.024999999999991
595,Nikoloz Basilashvili,241.3,241.3,Serve Rating,0.0
596,Nikoloz Basilashvili,241.3,241.3,% 1st Serve,-7.9499999999999975
597,Nikoloz Basilashvili,241.3,241.3,% 1st Serve Points Won,-4.037500000000001
598,Nikoloz Basilashvili,241.3,241.3,% 2nd Serve Points Won,-4.074999999999992
599,Nikoloz Basilashvili,241.3,241.3,% Service Games Won,-11.399999999999997
600,Nikoloz Basilashvili,241.3,241.3,Avg. Aces/ Match,-4.999999999999984
601,Nikoloz Basilashvili,241.3,241.3,Avg. Double Faults/Match,-0.6750000000000139
