,Serve Standing Player,Serve Standing Player2,Serve Rating,% 1st Serve,% 1st Serve Points Won,% 2nd Serve Points Won,% Service Games Won,Avg. Aces/ Match,Avg. Double Faults/Match,My score,My Rank,Label,Score,Score bucket,Feature,Contribution,Rank Bucket
291,42,Lorenzo Musetti,"267,6","0,648","0,694","0,535","0,785","3,5","2,1",267.6,42,Lorenzo Musetti,267.6,267.6,% Service Games Won,-1.5145833333333332,"40-
50%"
292,42,Lorenzo Musetti,"267,6","0,648","0,694","0,535","0,785","3,5","2,1",267.6,42,Lorenzo Musetti,267.6,267.6,Avg. Aces/ Match,-5.435416666666665,"40-
50%"
293,42,Lorenzo Musetti,"267,6","0,648","0,694","0,535","0,785","3,5","2,1",267.6,42,Lorenzo Musetti,267.6,267.6,Avg. Double Faults/Match,1.9499999999999995,"40-
50%"
294,43,Sebastian Korda,"267,1","0,629","0,704","0,504","0,799","5,9","2,4",267.1,43,Sebastian Korda,267.1,267.1,Serve Rating,0.0,"40-
50%"
295,43,Sebastian Korda,"267,1","0,629","0,704","0,504","0,799","5,9","2,4",267.1,43,Sebastian Korda,267.1,267.1,% 1st Serve,-5.697916666666666,"40-
50%"
296,43,Sebastian Korda,"267,1","0,629","0,704","0,504","0,799","5,9","2,4",267.1,43,Sebastian Korda,267.1,267.1,% 1st Serve Points Won,-0.58125,"40-
50%"
297,43,Sebastian Korda,"267,1","0,629","0,704","0,504","0,799","5,9","2,4",267.1,43,Sebastian Korda,267.1,267.1,% 2nd Serve Points Won,-0.1416666666666666,"40-
50%"
298,43,Sebastian Korda,"267,1","0,629","0,704","0,504","0,799","5,9","2,4",267.1,43,Sebastian Korda,267.1,267.1,% Service Games Won,1.01875,"40-
50%"
299,43,Sebastian Korda,"267,1","0,629","0,704","0,504","0,799","5,9","2,4",267.1,43,Sebastian Korda,267.1,267.1,Avg. Aces/ Match,-1.235416666666666,"40-
50%"
300,43,Sebastian Korda,"267,1","0,629","0,704","0,504","0,799","5,9","2,4",267.1,43,Sebastian Korda,267.1,267.1,Avg. Double Faults/Match,1.3874999999999988,"40-
50%"
301,44,Andy Murray,"266,8","0,599","0,742","0,494","0,794","6,6","2,7",266.8,44,Andy Murray,266.8,266.8,Serve Rating,0.0,"50-
60%"
302,44,Andy Murray,"266,8","0,599","0,742","0,494","0,794","6,6","2,7",266.8,44,Andy Murray,266.8,266.8,% 1st Serve,-10.79375,"50-
60%"
303,44,Andy Murray,"266,8","0,599","0,742","0,494","0,794","6,6","2,7",266.8,44,Andy Murray,266.8,266.8,% 1st Serve Points Won,6.1291666666666655,"50-
60%"
304,44,Andy Murray,"266,8","0,599","0,742","0,494","0,794","6,6","2,7",266.8,44,Andy Murray,266.8,266.8,% 2nd Serve Points Won,-2.0229166666666667,"50-
60%"
305,44,Andy Murray,"266,8","0,599","0,742","0,494","0,794","6,6","2,7",266.8,44,Andy Murray,266.8,266.8,% Service Games Won,-0.3395833333333333,"50-
60%"
306,44,Andy Murray,"266,8","0,599","0,742","0,494","0,794","6,6","2,7",266.8,44,Andy Murray,266.8,266.8,Avg. Aces/ Match,0.0541666666666666,"50-
60%"
307,44,Andy Murray,"266,8","0,599","0,742","0,494","0,794","6,6","2,7",266.8,44,Andy Murray,266.8,266.8,Avg. Double Faults/Match,0.7229166666666658,"50-
60%"
308,45,Oscar Otte,"266,4","0,566","0,763","0,488","0,805","8,3","4,1",266.4,45,Oscar Otte,266.4,266.4,Serve Rating,0.0,"50-
60%"
309,45,Oscar Otte,"266,4","0,566","0,763","0,488","0,805","8,3","4,1",266.4,45,Oscar Otte,266.4,266.4,% 1st Serve,-16.091666666666672,"50-
60%"
310,45,Oscar Otte,"266,4","0,566","0,763","0,488","0,805","8,3","4,1",266.4,45,Oscar Otte,266.4,266.4,% 1st Serve Points Won,9.581249999999995,"50-
60%"
311,45,Oscar Otte,"266,4","0,566","0,763","0,488","0,805","8,3","4,1",266.4,45,Oscar Otte,266.4,266.4,% 2nd Serve Points Won,-3.112499999999999,"50-
60%"
312,45,Oscar Otte,"266,4","0,566","0,763","0,488","0,805","8,3","4,1",266.4,45,Oscar Otte,266.4,266.4,% Service Games Won,1.264583333333333,"50-
60%"
313,45,Oscar Otte,"266,4","0,566","0,763","0,488","0,805","8,3","4,1",266.4,45,Oscar Otte,266.4,266.4,Avg. Aces/ Match,3.0291666666666663,"50-
60%"
314,45,Oscar Otte,"266,4","0,566","0,763","0,488","0,805","8,3","4,1",266.4,45,Oscar Otte,266.4,266.4,Avg. Double Faults/Match,-1.9208333333333332,"50-
60%"
315,46,Laslo Djere,"266,4","0,612","0,727","0,491","0,81","6,2","3,8",266.4,46,Laslo Djere,266.4,266.4,Serve Rating,0.0,"50-
60%"
316,46,Laslo Djere,"266,4","0,612","0,727","0,491","0,81","6,2","3,8",266.4,46,Laslo Djere,266.4,266.4,% 1st Serve,-8.72291666666667,"50-
60%"
317,46,Laslo Djere,"266,4","0,612","0,727","0,491","0,81","6,2","3,8",266.4,46,Laslo Djere,266.4,266.4,% 1st Serve Points Won,3.297916666666665,"50-
60%"
318,46,Laslo Djere,"266,4","0,612","0,727","0,491","0,81","6,2","3,8",266.4,46,Laslo Djere,266.4,266.4,% 2nd Serve Points Won,-2.5145833333333325,"50-
60%"
319,46,Laslo Djere,"266,4","0,612","0,727","0,491","0,81","6,2","3,8",266.4,46,Laslo Djere,266.4,266.4,% Service Games Won,2.5729166666666665,"50-
60%"
320,46,Laslo Djere,"266,4","0,612","0,727","0,491","0,81","6,2","3,8",266.4,46,Laslo Djere,266.4,266.4,Avg. Aces/ Match,-0.6583333333333328,"50-
60%"
321,46,Laslo Djere,"266,4","0,612","0,727","0,491","0,81","6,2","3,8",266.4,46,Laslo Djere,266.4,266.4,Avg. Double Faults/Match,-1.2249999999999988,"50-
60%"
322,47,Daniel Evans,"265,6","0,62","0,717","0,514","0,786","4,3","2,4",265.6,47,Daniel Evans,265.6,265.6,Serve Rating,0.0,"50-
60%"
323,47,Daniel Evans,"265,6","0,62","0,717","0,514","0,786","4,3","2,4",265.6,47,Daniel Evans,265.6,265.6,% 1st Serve,-7.5479166666666675,"50-
60%"
324,47,Daniel Evans,"265,6","0,62","0,717","0,514","0,786","4,3","2,4",265.6,47,Daniel Evans,265.6,265.6,% 1st Serve Points Won,1.3166666666666662,"50-
60%"
325,47,Daniel Evans,"265,6","0,62","0,717","0,514","0,786","4,3","2,4",265.6,47,Daniel Evans,265.6,265.6,% 2nd Serve Points Won,1.7291666666666654,"50-
60%"
326,47,Daniel Evans,"265,6","0,62","0,717","0,514","0,786","4,3","2,4",265.6,47,Daniel Evans,265.6,265.6,% Service Games Won,-1.902083333333332,"50-
60%"
327,47,Daniel Evans,"265,6","0,62","0,717","0,514","0,786","4,3","2,4",265.6,47,Daniel Evans,265.6,265.6,Avg. Aces/ Match,-4.408333333333331,"50-
60%"
328,47,Daniel Evans,"265,6","0,62","0,717","0,514","0,786","4,3","2,4",265.6,47,Daniel Evans,265.6,265.6,Avg. Double Faults/Match,1.5624999999999991,"50-
60%"
329,48,Tommy Paul,"265,5","0,619","0,71","0,514","0,797",4,"2,5",265.5,48,Tommy Paul,265.5,265.5,Serve Rating,0.0,"50-
60%"
330,48,Tommy Paul,"265,5","0,619","0,71","0,514","0,797",4,"2,5",265.5,48,Tommy Paul,265.5,265.5,% 1st Serve,-7.858333333333337,"50-
60%"
331,48,Tommy Paul,"265,5","0,619","0,71","0,514","0,797",4,"2,5",265.5,48,Tommy Paul,265.5,265.5,% 1st Serve Points Won,-0.0749999999999999,"50-
60%"
332,48,Tommy Paul,"265,5","0,619","0,71","0,514","0,797",4,"2,5",265.5,48,Tommy Paul,265.5,265.5,% 2nd Serve Points Won,1.5583333333333331,"50-
60%"
333,48,Tommy Paul,"265,5","0,619","0,71","0,514","0,797",4,"2,5",265.5,48,Tommy Paul,265.5,265.5,% Service Games Won,0.0333333333333333,"50-
60%"
334,48,Tommy Paul,"265,5","0,619","0,71","0,514","0,797",4,"2,5",265.5,48,Tommy Paul,265.5,265.5,Avg. Aces/ Match,-5.112499999999997,"50-
60%"
335,48,Tommy Paul,"265,5","0,619","0,71","0,514","0,797",4,"2,5",265.5,48,Tommy Paul,265.5,265.5,Avg. Double Faults/Match,1.2041666666666653,"50-
60%"
336,49,Emil Ruusuvuori,"265,3","0,668","0,694","0,508","0,777","3,7","3,1",265.3,49,Emil Ruusuvuori,265.3,265.3,Serve Rating,0.0,"50-
60%"
337,49,Emil Ruusuvuori,"265,3","0,668","0,694","0,508","0,777","3,7","3,1",265.3,49,Emil Ruusuvuori,265.3,265.3,% 1st Serve,0.8124999999999991,"50-
60%"
338,49,Emil Ruusuvuori,"265,3","0,668","0,694","0,508","0,777","3,7","3,1",265.3,49,Emil Ruusuvuori,265.3,265.3,% 1st Serve Points Won,-2.9500000000000006,"50-
60%"
339,49,Emil Ruusuvuori,"265,3","0,668","0,694","0,508","0,777","3,7","3,1",265.3,49,Emil Ruusuvuori,265.3,265.3,% 2nd Serve Points Won,0.4354166666666665,"50-
60%"
340,49,Emil Ruusuvuori,"265,3","0,668","0,694","0,508","0,777","3,7","3,1",265.3,49,Emil Ruusuvuori,265.3,265.3,% Service Games Won,-3.852083333333332,"50-
60%"
341,49,Emil Ruusuvuori,"265,3","0,668","0,694","0,508","0,777","3,7","3,1",265.3,49,Emil Ruusuvuori,265.3,265.3,Avg. Aces/ Match,-5.69791666666667,"50-
60%"
342,49,Emil Ruusuvuori,"265,3","0,668","0,694","0,508","0,777","3,7","3,1",265.3,49,Emil Ruusuvuori,265.3,265.3,Avg. Double Faults/Match,0.0020833333333333,"50-
60%"
343,50,Dominic Thiem,"265,1","0,633","0,688","0,532","0,777","4,3","2,2",265.1,50,Dominic Thiem,265.1,265.1,Serve Rating,0.0,"50-
60%"
344,50,Dominic Thiem,"265,1","0,633","0,688","0,532","0,777","4,3","2,2",265.1,50,Dominic Thiem,265.1,265.1,% 1st Serve,-5.704166666666664,"50-
60%"
345,50,Dominic Thiem,"265,1","0,633","0,688","0,532","0,777","4,3","2,2",265.1,50,Dominic Thiem,265.1,265.1,% 1st Serve Points Won,-4.249999999999997,"50-
60%"
346,50,Dominic Thiem,"265,1","0,633","0,688","0,532","0,777","4,3","2,2",265.1,50,Dominic Thiem,265.1,265.1,% 2nd Serve Points Won,4.733333333333331,"50-
60%"
347,50,Dominic Thiem,"265,1","0,633","0,688","0,532","0,777","4,3","2,2",265.1,50,Dominic Thiem,265.1,265.1,% Service Games Won,-3.99375,"50-
60%"
348,50,Dominic Thiem,"265,1","0,633","0,688","0,532","0,777","4,3","2,2",265.1,50,Dominic Thiem,265.1,265.1,Avg. Aces/ Match,-4.664583333333331,"50-
60%"
349,50,Dominic Thiem,"265,1","0,633","0,688","0,532","0,777","4,3","2,2",265.1,50,Dominic Thiem,265.1,265.1,Avg. Double Faults/Match,1.629166666666666,"50-
60%"
350,51,Mackenzie McDonald,"264,7","0,65","0,688","0,505","0,772","5,3","2,1",264.7,51,Mackenzie McDonald,264.7,264.7,Serve Rating,0.0,"50-
60%"
351,51,Mackenzie McDonald,"264,7","0,65","0,688","0,505","0,772","5,3","2,1",264.7,51,Mackenzie McDonald,264.7,264.7,% 1st Serve,-2.574999999999997,"50-
60%"
352,51,Mackenzie McDonald,"264,7","0,65","0,688","0,505","0,772","5,3","2,1",264.7,51,Mackenzie McDonald,264.7,264.7,% 1st Serve Points Won,-4.299999999999997,"50-
60%"
353,51,Mackenzie McDonald,"264,7","0,65","0,688","0,505","0,772","5,3","2,1",264.7,51,Mackenzie McDonald,264.7,264.7,% 2nd Serve Points Won,-0.3208333333333333,"50-
60%"
354,51,Mackenzie McDonald,"264,7","0,65","0,688","0,505","0,772","5,3","2,1",264.7,51,Mackenzie McDonald,264.7,264.7,% Service Games Won,-5.006249999999997,"50-
60%"
355,51,Mackenzie McDonald,"264,7","0,65","0,688","0,505","0,772","5,3","2,1",264.7,51,Mackenzie McDonald,264.7,264.7,Avg. Aces/ Match,-3.014583333333332,"50-
60%"
356,51,Mackenzie McDonald,"264,7","0,65","0,688","0,505","0,772","5,3","2,1",264.7,51,Mackenzie McDonald,264.7,264.7,Avg. Double Faults/Match,1.966666666666666,"50-
60%"
357,52,Ilya Ivashka,"264,2","0,636","0,699","0,497","0,793","4,4","2,7",264.2,52,Ilya Ivashka,264.2,264.2,Serve Rating,0.0,"50-
60%"
358,52,Ilya Ivashka,"264,2","0,636","0,699","0,497","0,793","4,4","2,7",264.2,52,Ilya Ivashka,264.2,264.2,% 1st Serve,-5.141666666666662,"50-
60%"
359,52,Ilya Ivashka,"264,2","0,636","0,699","0,497","0,793","4,4","2,7",264.2,52,Ilya Ivashka,264.2,264.2,% 1st Serve Points Won,-2.347916666666665,"50-
60%"
360,52,Ilya Ivashka,"264,2","0,636","0,699","0,497","0,793","4,4","2,7",264.2,52,Ilya Ivashka,264.2,264.2,% 2nd Serve Points Won,-1.6229166666666652,"50-
60%"
361,52,Ilya Ivashka,"264,2","0,636","0,699","0,497","0,793","4,4","2,7",264.2,52,Ilya Ivashka,264.2,264.2,% Service Games Won,-1.3937499999999998,"50-
60%"
362,52,Ilya Ivashka,"264,2","0,636","0,699","0,497","0,793","4,4","2,7",264.2,52,Ilya Ivashka,264.2,264.2,Avg. Aces/ Match,-4.656249999999996,"50-
60%"
363,52,Ilya Ivashka,"264,2","0,636","0,699","0,497","0,793","4,4","2,7",264.2,52,Ilya Ivashka,264.2,264.2,Avg. Double Faults/Match,0.9124999999999988,"50-
60%"
364,53,Yoshihito Nishioka,"263,9","0,672","0,642","0,553","0,76","2,3","1,1",263.9,53,Yoshihito Nishioka,263.9,263.9,Serve Rating,0.0,"60-
70%"
365,53,Yoshihito Nishioka,"263,9","0,672","0,642","0,553","0,76","2,3","1,1",263.9,53,Yoshihito Nishioka,263.9,263.9,% 1st Serve,1.4499999999999988,"60-
70%"
366,53,Yoshihito Nishioka,"263,9","0,672","0,642","0,553","0,76","2,3","1,1",263.9,53,Yoshihito Nishioka,263.9,263.9,% 1st Serve Points Won,-13.11875,"60-
70%"
367,53,Yoshihito Nishioka,"263,9","0,672","0,642","0,553","0,76","2,3","1,1",263.9,53,Yoshihito Nishioka,263.9,263.9,% 2nd Serve Points Won,8.587499999999999,"60-
70%"
368,53,Yoshihito Nishioka,"263,9","0,672","0,642","0,553","0,76","2,3","1,1",263.9,53,Yoshihito Nishioka,263.9,263.9,% Service Games Won,-7.406250000000002,"60-
70%"
369,53,Yoshihito Nishioka,"263,9","0,672","0,642","0,553","0,76","2,3","1,1",263.9,53,Yoshihito Nishioka,263.9,263.9,Avg. Aces/ Match,-8.45625,"60-
70%"
370,53,Yoshihito Nishioka,"263,9","0,672","0,642","0,553","0,76","2,3","1,1",263.9,53,Yoshihito Nishioka,263.9,263.9,Avg. Double Faults/Match,3.693749999999997,"60-
70%"
371,55,Alex Molcan,"263,7","0,654","0,672","0,531","0,765","3,6","2,1",263.70000000000005,54,Alex Molcan,263.70000000000005,263.7,Serve Rating,0.0,"60-
70%"
372,55,Alex Molcan,"263,7","0,654","0,672","0,531","0,765","3,6","2,1",263.70000000000005,54,Alex Molcan,263.70000000000005,263.7,% 1st Serve,-1.949999999999999,"60-
70%"
373,55,Alex Molcan,"263,7","0,654","0,672","0,531","0,765","3,6","2,1",263.70000000000005,54,Alex Molcan,263.70000000000005,263.7,% 1st Serve Points Won,-7.520833333333332,"60-
70%"
374,55,Alex Molcan,"263,7","0,654","0,672","0,531","0,765","3,6","2,1",263.70000000000005,54,Alex Molcan,263.70000000000005,263.7,% 2nd Serve Points Won,4.304166666666664,"60-
70%"
375,55,Alex Molcan,"263,7","0,654","0,672","0,531","0,765","3,6","2,1",263.70000000000005,54,Alex Molcan,263.70000000000005,263.7,% Service Games Won,-6.7250000000000005,"60-
70%"
376,55,Alex Molcan,"263,7","0,654","0,672","0,531","0,765","3,6","2,1",263.70000000000005,54,Alex Molcan,263.70000000000005,263.7,Avg. Aces/ Match,-6.195833333333333,"60-
70%"
377,55,Alex Molcan,"263,7","0,654","0,672","0,531","0,765","3,6","2,1",263.70000000000005,54,Alex Molcan,263.70000000000005,263.7,Avg. Double Faults/Match,1.8375,"60-
70%"
378,54,Filip Krajinovic,"263,7","0,64","0,686","0,522","0,77","3,9",2,263.7,55,Filip Krajinovic,263.7,263.7,Serve Rating,0.0,"60-
70%"
379,54,Filip Krajinovic,"263,7","0,64","0,686","0,522","0,77","3,9",2,263.7,55,Filip Krajinovic,263.7,263.7,% 1st Serve,-4.70208333333333,"60-
70%"
380,54,Filip Krajinovic,"263,7","0,64","0,686","0,522","0,77","3,9",2,263.7,55,Filip Krajinovic,263.7,263.7,% 1st Serve Points Won,-5.2833333333333306,"60-
70%"
381,54,Filip Krajinovic,"263,7","0,64","0,686","0,522","0,77","3,9",2,263.7,55,Filip Krajinovic,263.7,263.7,% 2nd Serve Points Won,2.610416666666665,"60-
70%"
382,54,Filip Krajinovic,"263,7","0,64","0,686","0,522","0,77","3,9",2,263.7,55,Filip Krajinovic,263.7,263.7,% Service Games Won,-5.760416666666664,"60-
70%"
383,54,Filip Krajinovic,"263,7","0,64","0,686","0,522","0,77","3,9",2,263.7,55,Filip Krajinovic,263.7,263.7,Avg. Aces/ Match,-6.010416666666664,"60-
70%"
384,54,Filip Krajinovic,"263,7","0,64","0,686","0,522","0,77","3,9",2,263.7,55,Filip Krajinovic,263.7,263.7,Avg. Double Faults/Match,1.895833333333333,"60-
70%"
385,56,Botic van de Zandschulp,263,"0,633","0,716","0,479","0,776","6,5","3,9",263.00000000000006,56,Botic van de Zandschulp,263.00000000000006,263.0,Serve Rating,0.0,"60-
70%"
386,56,Botic van de Zandschulp,263,"0,633","0,716","0,479","0,776","6,5","3,9",263.00000000000006,56,Botic van de Zandschulp,263.00000000000006,263.0,% 1st Serve,-5.802083333333332,"60-
70%"
387,56,Botic van de Zandschulp,263,"0,633","0,716","0,479","0,776","6,5","3,9",263.00000000000006,56,Botic van de Zandschulp,263.00000000000006,263.0,% 1st Serve Points Won,0.21875,"60-
70%"
388,56,Botic van de Zandschulp,263,"0,633","0,716","0,479","0,776","6,5","3,9",263.00000000000006,56,Botic van de Zandschulp,263.00000000000006,263.0,% 2nd Serve Points Won,-5.279166666666665,"60-
70%"
389,56,Botic van de Zandschulp,263,"0,633","0,716","0,479","0,776","6,5","3,9",263.00000000000006,56,Botic van de Zandschulp,263.00000000000006,263.0,% Service Games Won,-5.012499999999996,"60-
70%"
390,56,Botic van de Zandschulp,263,"0,633","0,716","0,479","0,776","6,5","3,9",263.00000000000006,56,Botic van de Zandschulp,263.00000000000006,263.0,Avg. Aces/ Match,-0.8937499999999996,"60-
70%"
391,56,Botic van de Zandschulp,263,"0,633","0,716","0,479","0,776","6,5","3,9",263.00000000000006,56,Botic van de Zandschulp,263.00000000000006,263.0,Avg. Double Faults/Match,-1.4812499999999982,"60-
70%"
392,57,Marcos Giron,"262,7","0,608","0,704","0,514","0,766",5,"1,5",262.7,57,Marcos Giron,262.7,262.7,Serve Rating,0.0,"60-
70%"
393,57,Marcos Giron,"262,7","0,608","0,704","0,514","0,766",5,"1,5",262.7,57,Marcos Giron,262.7,262.7,% 1st Serve,-10.668749999999994,"60-
70%"
394,57,Marcos Giron,"262,7","0,608","0,704","0,514","0,766",5,"1,5",262.7,57,Marcos Giron,262.7,262.7,% 1st Serve Points Won,-2.114583333333333,"60-
70%"
395,57,Marcos Giron,"262,7","0,608","0,704","0,514","0,766",5,"1,5",262.7,57,Marcos Giron,262.7,262.7,% 2nd Serve Points Won,1.3062499999999988,"60-
70%"
396,57,Marcos Giron,"262,7","0,608","0,704","0,514","0,766",5,"1,5",262.7,57,Marcos Giron,262.7,262.7,% Service Games Won,-6.920833333333336,"60-
70%"
397,57,Marcos Giron,"262,7","0,608","0,704","0,514","0,766",5,"1,5",262.7,57,Marcos Giron,262.7,262.7,Avg. Aces/ Match,-3.849999999999997,"60-
70%"
398,57,Marcos Giron,"262,7","0,608","0,704","0,514","0,766",5,"1,5",262.7,57,Marcos Giron,262.7,262.7,Avg. Double Faults/Match,2.997916666666665,"60-
70%"
399,58,Sebastian Baez,"262,5","0,723","0,638","0,524","0,743","1,7",2,262.5,58,Sebastian Baez,262.5,262.5,Serve Rating,0.0,"60-
70%"
400,58,Sebastian Baez,"262,5","0,723","0,638","0,524","0,743","1,7",2,262.5,58,Sebastian Baez,262.5,262.5,% 1st Serve,10.210416666666664,"60-
70%"
401,58,Sebastian Baez,"262,5","0,723","0,638","0,524","0,743","1,7",2,262.5,58,Sebastian Baez,262.5,262.5,% 1st Serve Points Won,-14.235416666666667,"60-
70%"
402,58,Sebastian Baez,"262,5","0,723","0,638","0,524","0,743","1,7",2,262.5,58,Sebastian Baez,262.5,262.5,% 2nd Serve Points Won,2.924999999999999,"60-
70%"
403,58,Sebastian Baez,"262,5","0,723","0,638","0,524","0,743","1,7",2,262.5,58,Sebastian Baez,262.5,262.5,% Service Games Won,-11.054166666666664,"60-
70%"
404,58,Sebastian Baez,"262,5","0,723","0,638","0,524","0,743","1,7",2,262.5,58,Sebastian Baez,262.5,262.5,Avg. Aces/ Match,-9.937499999999996,"60-
70%"
405,58,Sebastian Baez,"262,5","0,723","0,638","0,524","0,743","1,7",2,262.5,58,Sebastian Baez,262.5,262.5,Avg. Double Faults/Match,1.8416666666666663,"60-
70%"
406,59,Marton Fucsovics,"261,7","0,61","0,702","0,514","0,786","4,4","3,9",261.7,59,Marton Fucsovics,261.7,261.7,Serve Rating,0.0,"60-
70%"
407,59,Marton Fucsovics,"261,7","0,61","0,702","0,514","0,786","4,4","3,9",261.7,59,Marton Fucsovics,261.7,261.7,% 1st Serve,-10.15,"60-
70%"
408,59,Marton Fucsovics,"261,7","0,61","0,702","0,514","0,786","4,4","3,9",261.7,59,Marton Fucsovics,261.7,261.7,% 1st Serve Points Won,-2.510416666666665,"60-
70%"
409,59,Marton Fucsovics,"261,7","0,61","0,702","0,514","0,786","4,4","3,9",261.7,59,Marton Fucsovics,261.7,261.7,% 2nd Serve Points Won,1.2791666666666652,"60-
70%"
410,59,Marton Fucsovics,"261,7","0,61","0,702","0,514","0,786","4,4","3,9",261.7,59,Marton Fucsovics,261.7,261.7,% Service Games Won,-3.574999999999998,"60-
70%"
411,59,Marton Fucsovics,"261,7","0,61","0,702","0,514","0,786","4,4","3,9",261.7,59,Marton Fucsovics,261.7,261.7,Avg. Aces/ Match,-5.039583333333332,"60-
70%"
412,59,Marton Fucsovics,"261,7","0,61","0,702","0,514","0,786","4,4","3,9",261.7,59,Marton Fucsovics,261.7,261.7,Avg. Double Faults/Match,-1.254166666666665,"60-
70%"
413,60,Ugo Humbert,"261,2","0,634","0,68","0,506","0,764","5,4","2,6",261.2,60,Ugo Humbert,261.2,261.2,Serve Rating,0.0,"60-
70%"
414,60,Ugo Humbert,"261,2","0,634","0,68","0,506","0,764","5,4","2,6",261.2,60,Ugo Humbert,261.2,261.2,% 1st Serve,-5.422916666666665,"60-
70%"
415,60,Ugo Humbert,"261,2","0,634","0,68","0,506","0,764","5,4","2,6",261.2,60,Ugo Humbert,261.2,261.2,% 1st Serve Points Won,-6.625000000000004,"60-
70%"
416,60,Ugo Humbert,"261,2","0,634","0,68","0,506","0,764","5,4","2,6",261.2,60,Ugo Humbert,261.2,261.2,% 2nd Serve Points Won,-0.3437499999999999,"60-
70%"
417,60,Ugo Humbert,"261,2","0,634","0,68","0,506","0,764","5,4","2,6",261.2,60,Ugo Humbert,261.2,261.2,% Service Games Won,-7.793750000000002,"60-
70%"
418,60,Ugo Humbert,"261,2","0,634","0,68","0,506","0,764","5,4","2,6",261.2,60,Ugo Humbert,261.2,261.2,Avg. Aces/ Match,-3.1770833333333326,"60-
70%"
419,60,Ugo Humbert,"261,2","0,634","0,68","0,506","0,764","5,4","2,6",261.2,60,Ugo Humbert,261.2,261.2,Avg. Double Faults/Match,1.1124999999999987,"60-
70%"
420,61,Richard Gasquet,"260,9","0,584","0,713","0,512","0,786","5,1","3,7",260.90000000000003,61,Richard Gasquet,260.90000000000003,260.9,Serve Rating,0.0,"60-
70%"
421,61,Richard Gasquet,"260,9","0,584","0,713","0,512","0,786","5,1","3,7",260.90000000000003,61,Richard Gasquet,260.90000000000003,260.9,% 1st Serve,-14.72083333333333,"60-
70%"
422,61,Richard Gasquet,"260,9","0,584","0,713","0,512","0,786","5,1","3,7",260.90000000000003,61,Richard Gasquet,260.90000000000003,260.9,% 1st Serve Points Won,-0.7770833333333335,"60-
70%"
423,61,Richard Gasquet,"260,9","0,584","0,713","0,512","0,786","5,1","3,7",260.90000000000003,61,Richard Gasquet,260.90000000000003,260.9,% 2nd Serve Points Won,0.9708333333333328,"60-
70%"
424,61,Richard Gasquet,"260,9","0,584","0,713","0,512","0,786","5,1","3,7",260.90000000000003,61,Richard Gasquet,260.90000000000003,260.9,% Service Games Won,-3.9270833333333313,"60-
70%"
425,61,Richard Gasquet,"260,9","0,584","0,713","0,512","0,786","5,1","3,7",260.90000000000003,61,Richard Gasquet,260.90000000000003,260.9,Avg. Aces/ Match,-3.687499999999999,"60-
70%"
426,61,Richard Gasquet,"260,9","0,584","0,713","0,512","0,786","5,1","3,7",260.90000000000003,61,Richard Gasquet,260.90000000000003,260.9,Avg. Double Faults/Match,-1.1083333333333325,"60-
70%"
427,62,Jenson Brooksby,"260,8","0,656","0,662","0,525","0,75","2,8","1,3",260.8,62,Jenson Brooksby,260.8,260.8,Serve Rating,0.0,"70-
80%"
428,62,Jenson Brooksby,"260,8","0,656","0,662","0,525","0,75","2,8","1,3",260.8,62,Jenson Brooksby,260.8,260.8,% 1st Serve,-1.60625,"70-
80%"
429,62,Jenson Brooksby,"260,8","0,656","0,662","0,525","0,75","2,8","1,3",260.8,62,Jenson Brooksby,260.8,260.8,% 1st Serve Points Won,-10.154166666666669,"70-
80%"
430,62,Jenson Brooksby,"260,8","0,656","0,662","0,525","0,75","2,8","1,3",260.8,62,Jenson Brooksby,260.8,260.8,% 2nd Serve Points Won,2.7895833333333315,"70-
80%"
431,62,Jenson Brooksby,"260,8","0,656","0,662","0,525","0,75","2,8","1,3",260.8,62,Jenson Brooksby,260.8,260.8,% Service Games Won,-10.364583333333334,"70-
80%"
432,62,Jenson Brooksby,"260,8","0,656","0,662","0,525","0,75","2,8","1,3",260.8,62,Jenson Brooksby,260.8,260.8,Avg. Aces/ Match,-8.077083333333334,"70-
80%"
433,62,Jenson Brooksby,"260,8","0,656","0,662","0,525","0,75","2,8","1,3",260.8,62,Jenson Brooksby,260.8,260.8,Avg. Double Faults/Match,3.1624999999999983,"70-
80%"
434,63,Alex de Minaur,"260,7","0,595","0,691","0,524","0,782","3,7","2,2",260.7,63,Alex de Minaur,260.7,260.7,Serve Rating,0.0,"70-
80%"
435,63,Alex de Minaur,"260,7","0,595","0,691","0,524","0,782","3,7","2,2",260.7,63,Alex de Minaur,260.7,260.7,% 1st Serve,-13.160416666666665,"70-
80%"
436,63,Alex de Minaur,"260,7","0,595","0,691","0,524","0,782","3,7","2,2",260.7,63,Alex de Minaur,260.7,260.7,% 1st Serve Points Won,-4.956249999999997,"70-
80%"
437,63,Alex de Minaur,"260,7","0,595","0,691","0,524","0,782","3,7","2,2",260.7,63,Alex de Minaur,260.7,260.7,% 2nd Serve Points Won,2.6666666666666656,"70-
80%"
438,63,Alex de Minaur,"260,7","0,595","0,691","0,524","0,782","3,7","2,2",260.7,63,Alex de Minaur,260.7,260.7,% Service Games Won,-4.897916666666666,"70-
80%"
439,63,Alex de Minaur,"260,7","0,595","0,691","0,524","0,782","3,7","2,2",260.7,63,Alex de Minaur,260.7,260.7,Avg. Aces/ Match,-6.61875,"70-
80%"
