,Serve Standing Player,Serve Standing Player2,Serve Rating,% 1st Serve,% 1st Serve Points Won,% 2nd Serve Points Won,% Service Games Won,Avg. Aces/ Match,Avg. Double Faults/Match,My score,My Rank,Unnamed: 0,Label,Score,Score bucket,Feature,Contribution,Rank Bucket
283,41,Adrian Mannarino,"268,2","0,603","0,708","0,544","0,795","5,4","2,2",268.2,41,283,Adrian Mannarino,268.2,268.2,% 2nd Serve Points Won,3.662500000000005,"40-
50%"
284,41,Adrian Mannarino,"268,2","0,603","0,708","0,544","0,795","5,4","2,2",268.2,41,284,Adrian Mannarino,268.2,268.2,% Service Games Won,-1.087499999999998,"40-
50%"
285,41,Adrian Mannarino,"268,2","0,603","0,708","0,544","0,795","5,4","2,2",268.2,41,285,Adrian Mannarino,268.2,268.2,Avg. Aces/ Match,-2.462500000000015,"40-
50%"
286,41,Adrian Mannarino,"268,2","0,603","0,708","0,544","0,795","5,4","2,2",268.2,41,286,Adrian Mannarino,268.2,268.2,Avg. Double Faults/Match,0.8750000000000074,"40-
50%"
287,42,Lorenzo Musetti,"267,6","0,648","0,694","0,535","0,785","3,5","2,1",267.6,42,287,Lorenzo Musetti,267.6,267.6,Serve Rating,0.0,"40-
50%"
288,42,Lorenzo Musetti,"267,6","0,648","0,694","0,535","0,785","3,5","2,1",267.6,42,288,Lorenzo Musetti,267.6,267.6,% 1st Serve,-1.5624999999999931,"40-
50%"
289,42,Lorenzo Musetti,"267,6","0,648","0,694","0,535","0,785","3,5","2,1",267.6,42,289,Lorenzo Musetti,267.6,267.6,% 1st Serve Points Won,-2.387499999999994,"40-
50%"
290,42,Lorenzo Musetti,"267,6","0,648","0,694","0,535","0,785","3,5","2,1",267.6,42,290,Lorenzo Musetti,267.6,267.6,% 2nd Serve Points Won,2.762500000000009,"40-
50%"
291,42,Lorenzo Musetti,"267,6","0,648","0,694","0,535","0,785","3,5","2,1",267.6,42,291,Lorenzo Musetti,267.6,267.6,% Service Games Won,-2.0874999999999795,"40-
50%"
292,42,Lorenzo Musetti,"267,6","0,648","0,694","0,535","0,785","3,5","2,1",267.6,42,292,Lorenzo Musetti,267.6,267.6,Avg. Aces/ Match,-4.362499999999996,"40-
50%"
293,42,Lorenzo Musetti,"267,6","0,648","0,694","0,535","0,785","3,5","2,1",267.6,42,293,Lorenzo Musetti,267.6,267.6,Avg. Double Faults/Match,0.9749999999999764,"40-
50%"
294,43,Sebastian Korda,"267,1","0,629","0,704","0,504","0,799","5,9","2,4",267.1,43,294,Sebastian Korda,267.1,267.1,Serve Rating,0.0,"40-
50%"
295,43,Sebastian Korda,"267,1","0,629","0,704","0,504","0,799","5,9","2,4",267.1,43,295,Sebastian Korda,267.1,267.1,% 1st Serve,-3.4624999999999906,"40-
50%"
296,43,Sebastian Korda,"267,1","0,629","0,704","0,504","0,799","5,9","2,4",267.1,43,296,Sebastian Korda,267.1,267.1,% 1st Serve Points Won,-1.3874999999999953,"40-
50%"
297,43,Sebastian Korda,"267,1","0,629","0,704","0,504","0,799","5,9","2,4",267.1,43,297,Sebastian Korda,267.1,267.1,% 2nd Serve Points Won,-0.3374999999999956,"40-
50%"
298,43,Sebastian Korda,"267,1","0,629","0,704","0,504","0,799","5,9","2,4",267.1,43,298,Sebastian Korda,267.1,267.1,% Service Games Won,-0.6874999999999947,"40-
50%"
299,43,Sebastian Korda,"267,1","0,629","0,704","0,504","0,799","5,9","2,4",267.1,43,299,Sebastian Korda,267.1,267.1,Avg. Aces/ Match,-1.9625000000000163,"40-
50%"
300,43,Sebastian Korda,"267,1","0,629","0,704","0,504","0,799","5,9","2,4",267.1,43,300,Sebastian Korda,267.1,267.1,Avg. Double Faults/Match,0.675000000000016,"40-
50%"
301,44,Andy Murray,"266,8","0,599","0,742","0,494","0,794","6,6","2,7",266.8,44,301,Andy Murray,266.8,266.8,Serve Rating,0.0,"50-
60%"
302,44,Andy Murray,"266,8","0,599","0,742","0,494","0,794","6,6","2,7",266.8,44,302,Andy Murray,266.8,266.8,% 1st Serve,-6.462500000000023,"50-
60%"
303,44,Andy Murray,"266,8","0,599","0,742","0,494","0,794","6,6","2,7",266.8,44,303,Andy Murray,266.8,266.8,% 1st Serve Points Won,2.412500000000005,"50-
60%"
304,44,Andy Murray,"266,8","0,599","0,742","0,494","0,794","6,6","2,7",266.8,44,304,Andy Murray,266.8,266.8,% 2nd Serve Points Won,-1.337500000000009,"50-
60%"
305,44,Andy Murray,"266,8","0,599","0,742","0,494","0,794","6,6","2,7",266.8,44,305,Andy Murray,266.8,266.8,% Service Games Won,-1.1874999999999971,"50-
60%"
306,44,Andy Murray,"266,8","0,599","0,742","0,494","0,794","6,6","2,7",266.8,44,306,Andy Murray,266.8,266.8,Avg. Aces/ Match,-1.262499999999977,"50-
60%"
307,44,Andy Murray,"266,8","0,599","0,742","0,494","0,794","6,6","2,7",266.8,44,307,Andy Murray,266.8,266.8,Avg. Double Faults/Match,0.3750000000000072,"50-
60%"
308,45,Oscar Otte,"266,4","0,566","0,763","0,488","0,805","8,3","4,1",266.4,45,308,Oscar Otte,266.4,266.4,Serve Rating,0.0,"50-
60%"
309,45,Oscar Otte,"266,4","0,566","0,763","0,488","0,805","8,3","4,1",266.4,45,309,Oscar Otte,266.4,266.4,% 1st Serve,-9.76250000000002,"50-
60%"
310,45,Oscar Otte,"266,4","0,566","0,763","0,488","0,805","8,3","4,1",266.4,45,310,Oscar Otte,266.4,266.4,% 1st Serve Points Won,4.512499999999996,"50-
60%"
311,45,Oscar Otte,"266,4","0,566","0,763","0,488","0,805","8,3","4,1",266.4,45,311,Oscar Otte,266.4,266.4,% 2nd Serve Points Won,-1.937500000000001,"50-
60%"
312,45,Oscar Otte,"266,4","0,566","0,763","0,488","0,805","8,3","4,1",266.4,45,312,Oscar Otte,266.4,266.4,% Service Games Won,-0.0874999999999884,"50-
60%"
313,45,Oscar Otte,"266,4","0,566","0,763","0,488","0,805","8,3","4,1",266.4,45,313,Oscar Otte,266.4,266.4,Avg. Aces/ Match,0.4375000000000133,"50-
60%"
314,45,Oscar Otte,"266,4","0,566","0,763","0,488","0,805","8,3","4,1",266.4,45,314,Oscar Otte,266.4,266.4,Avg. Double Faults/Match,-1.025000000000022,"50-
60%"
315,46,Laslo Djere,"266,4","0,612","0,727","0,491","0,81","6,2","3,8",266.4,46,315,Laslo Djere,266.4,266.4,Serve Rating,0.0,"50-
60%"
316,46,Laslo Djere,"266,4","0,612","0,727","0,491","0,81","6,2","3,8",266.4,46,316,Laslo Djere,266.4,266.4,% 1st Serve,-5.162500000000009,"50-
60%"
317,46,Laslo Djere,"266,4","0,612","0,727","0,491","0,81","6,2","3,8",266.4,46,317,Laslo Djere,266.4,266.4,% 1st Serve Points Won,0.9124999999999964,"50-
60%"
318,46,Laslo Djere,"266,4","0,612","0,727","0,491","0,81","6,2","3,8",266.4,46,318,Laslo Djere,266.4,266.4,% 2nd Serve Points Won,-1.6375000000000002,"50-
60%"
319,46,Laslo Djere,"266,4","0,612","0,727","0,491","0,81","6,2","3,8",266.4,46,319,Laslo Djere,266.4,266.4,% Service Games Won,0.4125000000000114,"50-
60%"
320,46,Laslo Djere,"266,4","0,612","0,727","0,491","0,81","6,2","3,8",266.4,46,320,Laslo Djere,266.4,266.4,Avg. Aces/ Match,-1.6625000000000072,"50-
60%"
321,46,Laslo Djere,"266,4","0,612","0,727","0,491","0,81","6,2","3,8",266.4,46,321,Laslo Djere,266.4,266.4,Avg. Double Faults/Match,-0.7250000000000156,"50-
60%"
322,47,Daniel Evans,"265,6","0,62","0,717","0,514","0,786","4,3","2,4",265.6,47,322,Daniel Evans,265.6,265.6,Serve Rating,0.0,"50-
60%"
323,47,Daniel Evans,"265,6","0,62","0,717","0,514","0,786","4,3","2,4",265.6,47,323,Daniel Evans,265.6,265.6,% 1st Serve,-4.362500000000009,"50-
60%"
324,47,Daniel Evans,"265,6","0,62","0,717","0,514","0,786","4,3","2,4",265.6,47,324,Daniel Evans,265.6,265.6,% 1st Serve Points Won,-0.0875000000000137,"50-
60%"
325,47,Daniel Evans,"265,6","0,62","0,717","0,514","0,786","4,3","2,4",265.6,47,325,Daniel Evans,265.6,265.6,% 2nd Serve Points Won,0.662500000000005,"50-
60%"
326,47,Daniel Evans,"265,6","0,62","0,717","0,514","0,786","4,3","2,4",265.6,47,326,Daniel Evans,265.6,265.6,% Service Games Won,-1.98749999999999,"50-
60%"
327,47,Daniel Evans,"265,6","0,62","0,717","0,514","0,786","4,3","2,4",265.6,47,327,Daniel Evans,265.6,265.6,Avg. Aces/ Match,-3.562499999999984,"50-
60%"
328,47,Daniel Evans,"265,6","0,62","0,717","0,514","0,786","4,3","2,4",265.6,47,328,Daniel Evans,265.6,265.6,Avg. Double Faults/Match,0.6750000000000155,"50-
60%"
329,48,Tommy Paul,"265,5","0,619","0,71","0,514","0,797",4,"2,5",265.5,48,329,Tommy Paul,265.5,265.5,Serve Rating,0.0,"50-
60%"
330,48,Tommy Paul,"265,5","0,619","0,71","0,514","0,797",4,"2,5",265.5,48,330,Tommy Paul,265.5,265.5,% 1st Serve,-4.462500000000009,"50-
60%"
331,48,Tommy Paul,"265,5","0,619","0,71","0,514","0,797",4,"2,5",265.5,48,331,Tommy Paul,265.5,265.5,% 1st Serve Points Won,-0.7875000000000018,"50-
60%"
332,48,Tommy Paul,"265,5","0,619","0,71","0,514","0,797",4,"2,5",265.5,48,332,Tommy Paul,265.5,265.5,% 2nd Serve Points Won,0.6625000000000022,"50-
60%"
333,48,Tommy Paul,"265,5","0,619","0,71","0,514","0,797",4,"2,5",265.5,48,333,Tommy Paul,265.5,265.5,% Service Games Won,-0.8874999999999872,"50-
60%"
334,48,Tommy Paul,"265,5","0,619","0,71","0,514","0,797",4,"2,5",265.5,48,334,Tommy Paul,265.5,265.5,Avg. Aces/ Match,-3.862499999999995,"50-
60%"
335,48,Tommy Paul,"265,5","0,619","0,71","0,514","0,797",4,"2,5",265.5,48,335,Tommy Paul,265.5,265.5,Avg. Double Faults/Match,0.5749999999999958,"50-
60%"
336,49,Emil Ruusuvuori,"265,3","0,668","0,694","0,508","0,777","3,7","3,1",265.3,49,336,Emil Ruusuvuori,265.3,265.3,Serve Rating,0.0,"50-
60%"
337,49,Emil Ruusuvuori,"265,3","0,668","0,694","0,508","0,777","3,7","3,1",265.3,49,337,Emil Ruusuvuori,265.3,265.3,% 1st Serve,0.4375000000000137,"50-
60%"
338,49,Emil Ruusuvuori,"265,3","0,668","0,694","0,508","0,777","3,7","3,1",265.3,49,338,Emil Ruusuvuori,265.3,265.3,% 1st Serve Points Won,-2.387499999999993,"50-
60%"
339,49,Emil Ruusuvuori,"265,3","0,668","0,694","0,508","0,777","3,7","3,1",265.3,49,339,Emil Ruusuvuori,265.3,265.3,% 2nd Serve Points Won,0.0625000000000072,"50-
60%"
340,49,Emil Ruusuvuori,"265,3","0,668","0,694","0,508","0,777","3,7","3,1",265.3,49,340,Emil Ruusuvuori,265.3,265.3,% Service Games Won,-2.8874999999999824,"50-
60%"
341,49,Emil Ruusuvuori,"265,3","0,668","0,694","0,508","0,777","3,7","3,1",265.3,49,341,Emil Ruusuvuori,265.3,265.3,Avg. Aces/ Match,-4.162500000000013,"50-
60%"
342,49,Emil Ruusuvuori,"265,3","0,668","0,694","0,508","0,777","3,7","3,1",265.3,49,342,Emil Ruusuvuori,265.3,265.3,Avg. Double Faults/Match,-0.0250000000000232,"50-
60%"
343,50,Dominic Thiem,"265,1","0,633","0,688","0,532","0,777","4,3","2,2",265.1,50,343,Dominic Thiem,265.1,265.1,Serve Rating,0.0,"50-
60%"
344,50,Dominic Thiem,"265,1","0,633","0,688","0,532","0,777","4,3","2,2",265.1,50,344,Dominic Thiem,265.1,265.1,% 1st Serve,-3.0625000000000018,"50-
60%"
345,50,Dominic Thiem,"265,1","0,633","0,688","0,532","0,777","4,3","2,2",265.1,50,345,Dominic Thiem,265.1,265.1,% 1st Serve Points Won,-2.9875000000000123,"50-
60%"
346,50,Dominic Thiem,"265,1","0,633","0,688","0,532","0,777","4,3","2,2",265.1,50,346,Dominic Thiem,265.1,265.1,% 2nd Serve Points Won,2.462500000000003,"50-
60%"
347,50,Dominic Thiem,"265,1","0,633","0,688","0,532","0,777","4,3","2,2",265.1,50,347,Dominic Thiem,265.1,265.1,% Service Games Won,-2.8874999999999846,"50-
60%"
348,50,Dominic Thiem,"265,1","0,633","0,688","0,532","0,777","4,3","2,2",265.1,50,348,Dominic Thiem,265.1,265.1,Avg. Aces/ Match,-3.562499999999984,"50-
60%"
349,50,Dominic Thiem,"265,1","0,633","0,688","0,532","0,777","4,3","2,2",265.1,50,349,Dominic Thiem,265.1,265.1,Avg. Double Faults/Match,0.8750000000000074,"50-
60%"
350,51,Mackenzie McDonald,"264,7","0,65","0,688","0,505","0,772","5,3","2,1",264.7,51,350,Mackenzie McDonald,264.7,264.7,Serve Rating,0.0,"50-
60%"
351,51,Mackenzie McDonald,"264,7","0,65","0,688","0,505","0,772","5,3","2,1",264.7,51,351,Mackenzie McDonald,264.7,264.7,% 1st Serve,-1.3624999999999905,"50-
60%"
352,51,Mackenzie McDonald,"264,7","0,65","0,688","0,505","0,772","5,3","2,1",264.7,51,352,Mackenzie McDonald,264.7,264.7,% 1st Serve Points Won,-2.987500000000003,"50-
60%"
353,51,Mackenzie McDonald,"264,7","0,65","0,688","0,505","0,772","5,3","2,1",264.7,51,353,Mackenzie McDonald,264.7,264.7,% 2nd Serve Points Won,-0.2375000000000032,"50-
60%"
354,51,Mackenzie McDonald,"264,7","0,65","0,688","0,505","0,772","5,3","2,1",264.7,51,354,Mackenzie McDonald,264.7,264.7,% Service Games Won,-3.3875000000000024,"50-
60%"
355,51,Mackenzie McDonald,"264,7","0,65","0,688","0,505","0,772","5,3","2,1",264.7,51,355,Mackenzie McDonald,264.7,264.7,Avg. Aces/ Match,-2.5624999999999867,"50-
60%"
356,51,Mackenzie McDonald,"264,7","0,65","0,688","0,505","0,772","5,3","2,1",264.7,51,356,Mackenzie McDonald,264.7,264.7,Avg. Double Faults/Match,0.9749999999999768,"50-
60%"
357,52,Ilya Ivashka,"264,2","0,636","0,699","0,497","0,793","4,4","2,7",264.2,52,357,Ilya Ivashka,264.2,264.2,Serve Rating,0.0,"50-
60%"
358,52,Ilya Ivashka,"264,2","0,636","0,699","0,497","0,793","4,4","2,7",264.2,52,358,Ilya Ivashka,264.2,264.2,% 1st Serve,-2.7625,"50-
60%"
359,52,Ilya Ivashka,"264,2","0,636","0,699","0,497","0,793","4,4","2,7",264.2,52,359,Ilya Ivashka,264.2,264.2,% 1st Serve Points Won,-1.8875000000000088,"50-
60%"
360,52,Ilya Ivashka,"264,2","0,636","0,699","0,497","0,793","4,4","2,7",264.2,52,360,Ilya Ivashka,264.2,264.2,% 2nd Serve Points Won,-1.0375000000000054,"50-
60%"
361,52,Ilya Ivashka,"264,2","0,636","0,699","0,497","0,793","4,4","2,7",264.2,52,361,Ilya Ivashka,264.2,264.2,% Service Games Won,-1.2874999999999872,"50-
60%"
362,52,Ilya Ivashka,"264,2","0,636","0,699","0,497","0,793","4,4","2,7",264.2,52,362,Ilya Ivashka,264.2,264.2,Avg. Aces/ Match,-3.462500000000014,"50-
60%"
363,52,Ilya Ivashka,"264,2","0,636","0,699","0,497","0,793","4,4","2,7",264.2,52,363,Ilya Ivashka,264.2,264.2,Avg. Double Faults/Match,0.3750000000000075,"50-
60%"
364,53,Yoshihito Nishioka,"263,9","0,672","0,642","0,553","0,76","2,3","1,1",263.9,53,364,Yoshihito Nishioka,263.9,263.9,Serve Rating,0.0,"60-
70%"
365,53,Yoshihito Nishioka,"263,9","0,672","0,642","0,553","0,76","2,3","1,1",263.9,53,365,Yoshihito Nishioka,263.9,263.9,% 1st Serve,0.8374999999999982,"60-
70%"
366,53,Yoshihito Nishioka,"263,9","0,672","0,642","0,553","0,76","2,3","1,1",263.9,53,366,Yoshihito Nishioka,263.9,263.9,% 1st Serve Points Won,-7.587500000000005,"60-
70%"
367,53,Yoshihito Nishioka,"263,9","0,672","0,642","0,553","0,76","2,3","1,1",263.9,53,367,Yoshihito Nishioka,263.9,263.9,% 2nd Serve Points Won,4.562499999999996,"60-
70%"
368,53,Yoshihito Nishioka,"263,9","0,672","0,642","0,553","0,76","2,3","1,1",263.9,53,368,Yoshihito Nishioka,263.9,263.9,% Service Games Won,-4.587499999999999,"60-
70%"
369,53,Yoshihito Nishioka,"263,9","0,672","0,642","0,553","0,76","2,3","1,1",263.9,53,369,Yoshihito Nishioka,263.9,263.9,Avg. Aces/ Match,-5.562499999999993,"60-
70%"
370,53,Yoshihito Nishioka,"263,9","0,672","0,642","0,553","0,76","2,3","1,1",263.9,53,370,Yoshihito Nishioka,263.9,263.9,Avg. Double Faults/Match,1.974999999999977,"60-
70%"
371,55,Alex Molcan,"263,7","0,654","0,672","0,531","0,765","3,6","2,1",263.70000000000005,54,378,Alex Molcan,263.70000000000005,263.7,Serve Rating,0.0,"60-
70%"
372,55,Alex Molcan,"263,7","0,654","0,672","0,531","0,765","3,6","2,1",263.70000000000005,54,379,Alex Molcan,263.70000000000005,263.7,% 1st Serve,-0.9624999999999956,"60-
70%"
373,55,Alex Molcan,"263,7","0,654","0,672","0,531","0,765","3,6","2,1",263.70000000000005,54,380,Alex Molcan,263.70000000000005,263.7,% 1st Serve Points Won,-4.587499999999997,"60-
70%"
374,55,Alex Molcan,"263,7","0,654","0,672","0,531","0,765","3,6","2,1",263.70000000000005,54,381,Alex Molcan,263.70000000000005,263.7,% 2nd Serve Points Won,2.3625000000000167,"60-
70%"
375,55,Alex Molcan,"263,7","0,654","0,672","0,531","0,765","3,6","2,1",263.70000000000005,54,382,Alex Molcan,263.70000000000005,263.7,% Service Games Won,-4.087499999999979,"60-
70%"
376,55,Alex Molcan,"263,7","0,654","0,672","0,531","0,765","3,6","2,1",263.70000000000005,54,383,Alex Molcan,263.70000000000005,263.7,Avg. Aces/ Match,-4.26249999999998,"60-
70%"
377,55,Alex Molcan,"263,7","0,654","0,672","0,531","0,765","3,6","2,1",263.70000000000005,54,384,Alex Molcan,263.70000000000005,263.7,Avg. Double Faults/Match,0.9749999999999768,"60-
70%"
378,54,Filip Krajinovic,"263,7","0,64","0,686","0,522","0,77","3,9",2,263.7,55,371,Filip Krajinovic,263.7,263.7,Serve Rating,0.0,"60-
70%"
379,54,Filip Krajinovic,"263,7","0,64","0,686","0,522","0,77","3,9",2,263.7,55,372,Filip Krajinovic,263.7,263.7,% 1st Serve,-2.3624999999999985,"60-
70%"
380,54,Filip Krajinovic,"263,7","0,64","0,686","0,522","0,77","3,9",2,263.7,55,373,Filip Krajinovic,263.7,263.7,% 1st Serve Points Won,-3.187499999999995,"60-
70%"
381,54,Filip Krajinovic,"263,7","0,64","0,686","0,522","0,77","3,9",2,263.7,55,374,Filip Krajinovic,263.7,263.7,% 2nd Serve Points Won,1.462500000000002,"60-
70%"
382,54,Filip Krajinovic,"263,7","0,64","0,686","0,522","0,77","3,9",2,263.7,55,375,Filip Krajinovic,263.7,263.7,% Service Games Won,-3.587499999999996,"60-
70%"
383,54,Filip Krajinovic,"263,7","0,64","0,686","0,522","0,77","3,9",2,263.7,55,376,Filip Krajinovic,263.7,263.7,Avg. Aces/ Match,-3.962500000000015,"60-
70%"
384,54,Filip Krajinovic,"263,7","0,64","0,686","0,522","0,77","3,9",2,263.7,55,377,Filip Krajinovic,263.7,263.7,Avg. Double Faults/Match,1.0749999999999966,"60-
70%"
385,56,Botic van de Zandschulp,263,"0,633","0,716","0,479","0,776","6,5","3,9",263.00000000000006,56,385,Botic van de Zandschulp,263.00000000000006,263.0,Serve Rating,0.0,"60-
70%"
386,56,Botic van de Zandschulp,263,"0,633","0,716","0,479","0,776","6,5","3,9",263.00000000000006,56,386,Botic van de Zandschulp,263.00000000000006,263.0,% 1st Serve,-3.06249999999999,"60-
70%"
387,56,Botic van de Zandschulp,263,"0,633","0,716","0,479","0,776","6,5","3,9",263.00000000000006,56,387,Botic van de Zandschulp,263.00000000000006,263.0,% 1st Serve Points Won,-0.187500000000006,"60-
70%"
388,56,Botic van de Zandschulp,263,"0,633","0,716","0,479","0,776","6,5","3,9",263.00000000000006,56,388,Botic van de Zandschulp,263.00000000000006,263.0,% 2nd Serve Points Won,-2.8374999999999955,"60-
70%"
389,56,Botic van de Zandschulp,263,"0,633","0,716","0,479","0,776","6,5","3,9",263.00000000000006,56,389,Botic van de Zandschulp,263.00000000000006,263.0,% Service Games Won,-2.9874999999999687,"60-
70%"
390,56,Botic van de Zandschulp,263,"0,633","0,716","0,479","0,776","6,5","3,9",263.00000000000006,56,390,Botic van de Zandschulp,263.00000000000006,263.0,Avg. Aces/ Match,-1.3624999999999965,"60-
70%"
391,56,Botic van de Zandschulp,263,"0,633","0,716","0,479","0,776","6,5","3,9",263.00000000000006,56,391,Botic van de Zandschulp,263.00000000000006,263.0,Avg. Double Faults/Match,-0.8249999999999859,"60-
70%"
392,57,Marcos Giron,"262,7","0,608","0,704","0,514","0,766",5,"1,5",262.7,57,392,Marcos Giron,262.7,262.7,Serve Rating,0.0,"60-
70%"
393,57,Marcos Giron,"262,7","0,608","0,704","0,514","0,766",5,"1,5",262.7,57,393,Marcos Giron,262.7,262.7,% 1st Serve,-5.562500000000004,"60-
70%"
394,57,Marcos Giron,"262,7","0,608","0,704","0,514","0,766",5,"1,5",262.7,57,394,Marcos Giron,262.7,262.7,% 1st Serve Points Won,-1.387500000000014,"60-
70%"
395,57,Marcos Giron,"262,7","0,608","0,704","0,514","0,766",5,"1,5",262.7,57,395,Marcos Giron,262.7,262.7,% 2nd Serve Points Won,0.6625000000000024,"60-
70%"
396,57,Marcos Giron,"262,7","0,608","0,704","0,514","0,766",5,"1,5",262.7,57,396,Marcos Giron,262.7,262.7,% Service Games Won,-3.9874999999999927,"60-
70%"
397,57,Marcos Giron,"262,7","0,608","0,704","0,514","0,766",5,"1,5",262.7,57,397,Marcos Giron,262.7,262.7,Avg. Aces/ Match,-2.8624999999999963,"60-
70%"
398,57,Marcos Giron,"262,7","0,608","0,704","0,514","0,766",5,"1,5",262.7,57,398,Marcos Giron,262.7,262.7,Avg. Double Faults/Match,1.5749999999999966,"60-
70%"
399,58,Sebastian Baez,"262,5","0,723","0,638","0,524","0,743","1,7",2,262.5,58,399,Sebastian Baez,262.5,262.5,Serve Rating,0.0,"60-
70%"
400,58,Sebastian Baez,"262,5","0,723","0,638","0,524","0,743","1,7",2,262.5,58,400,Sebastian Baez,262.5,262.5,% 1st Serve,5.937499999999996,"60-
70%"
401,58,Sebastian Baez,"262,5","0,723","0,638","0,524","0,743","1,7",2,262.5,58,401,Sebastian Baez,262.5,262.5,% 1st Serve Points Won,-7.987499999999999,"60-
70%"
402,58,Sebastian Baez,"262,5","0,723","0,638","0,524","0,743","1,7",2,262.5,58,402,Sebastian Baez,262.5,262.5,% 2nd Serve Points Won,1.662500000000007,"60-
70%"
403,58,Sebastian Baez,"262,5","0,723","0,638","0,524","0,743","1,7",2,262.5,58,403,Sebastian Baez,262.5,262.5,% Service Games Won,-6.287499999999998,"60-
70%"
404,58,Sebastian Baez,"262,5","0,723","0,638","0,524","0,743","1,7",2,262.5,58,404,Sebastian Baez,262.5,262.5,Avg. Aces/ Match,-6.162500000000008,"60-
70%"
405,58,Sebastian Baez,"262,5","0,723","0,638","0,524","0,743","1,7",2,262.5,58,405,Sebastian Baez,262.5,262.5,Avg. Double Faults/Match,1.0749999999999964,"60-
70%"
406,59,Marton Fucsovics,"261,7","0,61","0,702","0,514","0,786","4,4","3,9",261.7,59,406,Marton Fucsovics,261.7,261.7,Serve Rating,0.0,"60-
70%"
407,59,Marton Fucsovics,"261,7","0,61","0,702","0,514","0,786","4,4","3,9",261.7,59,407,Marton Fucsovics,261.7,261.7,% 1st Serve,-5.362500000000012,"60-
70%"
408,59,Marton Fucsovics,"261,7","0,61","0,702","0,514","0,786","4,4","3,9",261.7,59,408,Marton Fucsovics,261.7,261.7,% 1st Serve Points Won,-1.5875000000000037,"60-
70%"
409,59,Marton Fucsovics,"261,7","0,61","0,702","0,514","0,786","4,4","3,9",261.7,59,409,Marton Fucsovics,261.7,261.7,% 2nd Serve Points Won,0.6625000000000035,"60-
70%"
410,59,Marton Fucsovics,"261,7","0,61","0,702","0,514","0,786","4,4","3,9",261.7,59,410,Marton Fucsovics,261.7,261.7,% Service Games Won,-1.9874999999999967,"60-
70%"
411,59,Marton Fucsovics,"261,7","0,61","0,702","0,514","0,786","4,4","3,9",261.7,59,411,Marton Fucsovics,261.7,261.7,Avg. Aces/ Match,-3.4625000000000137,"60-
70%"
412,59,Marton Fucsovics,"261,7","0,61","0,702","0,514","0,786","4,4","3,9",261.7,59,412,Marton Fucsovics,261.7,261.7,Avg. Double Faults/Match,-0.824999999999986,"60-
70%"
413,60,Ugo Humbert,"261,2","0,634","0,68","0,506","0,764","5,4","2,6",261.2,60,413,Ugo Humbert,261.2,261.2,Serve Rating,0.0,"60-
70%"
414,60,Ugo Humbert,"261,2","0,634","0,68","0,506","0,764","5,4","2,6",261.2,60,414,Ugo Humbert,261.2,261.2,% 1st Serve,-2.9624999999999897,"60-
70%"
415,60,Ugo Humbert,"261,2","0,634","0,68","0,506","0,764","5,4","2,6",261.2,60,415,Ugo Humbert,261.2,261.2,% 1st Serve Points Won,-3.787499999999996,"60-
70%"
416,60,Ugo Humbert,"261,2","0,634","0,68","0,506","0,764","5,4","2,6",261.2,60,416,Ugo Humbert,261.2,261.2,% 2nd Serve Points Won,-0.1374999999999916,"60-
70%"
417,60,Ugo Humbert,"261,2","0,634","0,68","0,506","0,764","5,4","2,6",261.2,60,417,Ugo Humbert,261.2,261.2,% Service Games Won,-4.1874999999999964,"60-
70%"
418,60,Ugo Humbert,"261,2","0,634","0,68","0,506","0,764","5,4","2,6",261.2,60,418,Ugo Humbert,261.2,261.2,Avg. Aces/ Match,-2.462500000000016,"60-
70%"
419,60,Ugo Humbert,"261,2","0,634","0,68","0,506","0,764","5,4","2,6",261.2,60,419,Ugo Humbert,261.2,261.2,Avg. Double Faults/Match,0.4749999999999779,"60-
70%"
420,61,Richard Gasquet,"260,9","0,584","0,713","0,512","0,786","5,1","3,7",260.90000000000003,61,420,Richard Gasquet,260.90000000000003,260.9,Serve Rating,0.0,"60-
70%"
421,61,Richard Gasquet,"260,9","0,584","0,713","0,512","0,786","5,1","3,7",260.90000000000003,61,421,Richard Gasquet,260.90000000000003,260.9,% 1st Serve,-7.962500000000011,"60-
70%"
422,61,Richard Gasquet,"260,9","0,584","0,713","0,512","0,786","5,1","3,7",260.90000000000003,61,422,Richard Gasquet,260.90000000000003,260.9,% 1st Serve Points Won,-0.4875000000000047,"60-
70%"
423,61,Richard Gasquet,"260,9","0,584","0,713","0,512","0,786","5,1","3,7",260.90000000000003,61,423,Richard Gasquet,260.90000000000003,260.9,% 2nd Serve Points Won,0.4625000000000054,"60-
70%"
424,61,Richard Gasquet,"260,9","0,584","0,713","0,512","0,786","5,1","3,7",260.90000000000003,61,424,Richard Gasquet,260.90000000000003,260.9,% Service Games Won,-1.987499999999988,"60-
70%"
425,61,Richard Gasquet,"260,9","0,584","0,713","0,512","0,786","5,1","3,7",260.90000000000003,61,425,Richard Gasquet,260.90000000000003,260.9,Avg. Aces/ Match,-2.762499999999977,"60-
70%"
426,61,Richard Gasquet,"260,9","0,584","0,713","0,512","0,786","5,1","3,7",260.90000000000003,61,426,Richard Gasquet,260.90000000000003,260.9,Avg. Double Faults/Match,-0.6249999999999921,"60-
70%"
427,62,Jenson Brooksby,"260,8","0,656","0,662","0,525","0,75","2,8","1,3",260.8,62,427,Jenson Brooksby,260.8,260.8,Serve Rating,0.0,"70-
80%"
