count,mean,std,min,25%,50%,75%,max,feature,strata,batch,qoi,weights,data,group
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,60-80%,0,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0007072643148107072,0.0007178168361944915,-0.001897741355014278,-0.001414119012868052,-0.0005791994822850395,-1.4248120935060424e-05,0.00021243747599256535,X,80-100%,0,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0017131520420014563,0.0007435042874918971,-0.002626554286287191,-0.0022917301825604195,-0.0017798397534751517,-0.001344685155489328,-4.945728138607195e-05,Y,80-100%,0,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,80-100%,0,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0007182988234424377,0.0006547766132261514,-0.0004581735637967719,0.000362058598358496,0.0007127442835290377,0.0010373738162890393,0.002182073891572182,X,0-20%,1,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0013792420144436153,0.0006416279411672386,-0.0004525789807836355,0.0011149304531524852,0.0014346276010495794,0.0017795935664016733,0.0022607418400146565,Y,0-20%,1,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0-20%,1,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,8.267736858122913e-05,0.0009174628811148935,-0.001268872902641121,-0.00044306496434913414,-4.0101690275539095e-05,0.0006554511579962949,0.0016956821905644548,X,20-40%,1,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0010397945555729027,0.00085507801707548,-0.0005089475663783815,0.00046427086187827743,0.0012582732690375898,0.0016895499888763986,0.0023305853473289057,Y,20-40%,1,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,20-40%,1,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,1.7905386292380965e-05,0.0010195356106048915,-0.0016171463474053305,-0.0006969747986014366,-0.00022304061863093357,0.0005602899641563536,0.0023463169907772413,X,40-60%,1,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.00020469309257069583,0.0011416181418423983,-0.002515000768404562,-0.00029751178950332245,0.00030659029030099817,0.0009581534933449953,0.0020599599792481744,Y,40-60%,1,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,40-60%,1,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0003093116849509826,0.0010772768118412384,-0.002478583858237797,-0.0011457271501730834,-0.00023283362170293414,0.00043673597921147856,0.0014867228228017532,X,60-80%,1,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0007341674001171599,0.0011193296647946792,-0.0025785723258206807,-0.0016275027839727707,-0.0006497170225032429,4.5184758719760196e-05,0.0011724939520835341,Y,60-80%,1,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,60-80%,1,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0005095698933650653,0.0006771406212593134,-0.0018936101547882738,-0.0009443302418424068,-0.0005656047911492678,0.00015335907774256281,0.0007326008788390991,X,80-100%,1,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0018895622624700535,0.0006065161924490528,-0.0026694146526710944,-0.0022980908595438103,-0.00207108253342477,-0.0015859490970207438,-0.00027820115923676174,Y,80-100%,1,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,80-100%,1,rank_score,equal weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0003625,0.0011967068863321844,-0.000925,-0.000540625,-6.25e-05,0.001153125,0.0029624999999999994,X,0-20%,NONE,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0006375,0.0011967068863321844,-0.0012,-0.0001875,0.00029375,0.000953125,0.0029875,Y,0-20%,NONE,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0-20%,NONE,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-0.00012468750000000002,0.00045565787446031513,-0.0009625,-0.00039999999999999996,-0.0001875,9.687499999999998e-05,0.001125,X,20-40%,NONE,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-0.00012531250000000002,0.00045565787446031513,-0.001375,-0.000346875,-6.25e-05,0.00015,0.0007124999999999999,Y,20-40%,NONE,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,20-40%,NONE,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-8.875000000000002e-05,0.0003940442022582407,-0.00075,-0.00025625,-0.0001625,-0.000103125,0.0010499999999999997,X,40-60%,NONE,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-0.00016125,0.0003940442022582407,-0.0012999999999999997,-0.000146875,-8.750000000000001e-05,6.250000000000001e-06,0.0005,Y,40-60%,NONE,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,40-60%,NONE,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-2.6249999999999998e-05,0.0002030970148374846,-0.0002875,-0.000125,-0.000125,2.1875000000000003e-05,0.0005750000000000001,X,60-80%,NONE,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-0.00022375,0.00020309701483748458,-0.000825,-0.000271875,-0.000125,-0.000125,3.75e-05,Y,60-80%,NONE,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,60-80%,NONE,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-0.0001228125,1.3834964763236661e-05,-0.000125,-0.000125,-0.000125,-0.000125,-3.75e-05,X,80-100%,NONE,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-0.0001271875,1.3834964763236656e-05,-0.0002125,-0.000125,-0.000125,-0.000125,-0.000125,Y,80-100%,NONE,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,80-100%,NONE,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0013325,0.0023175119939506817,-0.0031,-0.00024999999999999995,0.00175,0.0030499999999999998,0.004550000000000001,X,0-20%,0,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0026675,0.0035059826687655216,-0.0028000000000000004,-0.0003499999999999999,0.0032749999999999993,0.0059499999999999996,0.00745,Y,0-20%,0,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0-20%,0,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0007099999999999999,0.001501543065964932,-0.0037,-0.0017375,-0.0004,0.0002875,0.0017499999999999998,X,20-40%,0,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.00029,0.001501543065964932,-0.00275,-0.0012875,-0.0006,0.0007375,0.0027,Y,20-40%,0,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,20-40%,0,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.00030999999999999995,0.0015550088847266909,-0.0031,-0.0010999999999999998,-0.000575,0.000925,0.002,X,40-60%,0,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0006900000000000002,0.0015550088847266909,-0.003,-0.001925,-0.00042500000000000003,0.0001,0.0020999999999999994,Y,40-60%,0,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,40-60%,0,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,1.499999999999999e-05,0.0007550008713832545,-0.0012,-0.0005,-9.999999999999998e-05,0.00047500000000000005,0.00165,X,60-80%,0,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0010149999999999998,0.0007550008713832545,-0.00265,-0.0014749999999999997,-0.0009000000000000001,-0.0005,0.0002,Y,60-80%,0,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,60-80%,0,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0003275000000000001,0.00025878003258203273,-0.0005,-0.0005,-0.0005,-5e-05,0.0001,X,80-100%,0,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0006725,0.0002587800325820327,-0.0011,-0.00095,-0.0005,-0.0005,-0.0005,Y,80-100%,0,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,80-100%,0,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0016675000000000001,0.0032556539887919358,-0.0033499999999999997,-0.0010625,0.0021750000000000003,0.0047625,0.0057,X,0-20%,1,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0023325,0.0027993079501905465,-0.0032,0.00028750000000000005,0.002825,0.0042125,0.006849999999999999,Y,0-20%,1,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0-20%,1,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0007574999999999998,0.0016215875100134374,-0.0032500000000000003,-0.0017375000000000001,-0.001225,0.000675,0.00255,X,20-40%,1,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.00024250000000000004,0.0016215875100134372,-0.0035499999999999998,-0.0016749999999999998,0.00022499999999999997,0.0007375,0.00225,Y,20-40%,1,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,20-40%,1,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0006900000000000001,0.0012986430164639267,-0.00235,-0.0018625,-0.00085,-0.0001375,0.0024,X,40-60%,1,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.00030999999999999995,0.0012986430164639267,-0.0034,-0.0008625,-0.00015,0.0008625,0.00135,Y,40-60%,1,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,40-60%,1,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.00011750000000000002,0.0008346564058278554,-0.00145,-0.000525,2.4999999999999984e-05,0.0007375000000000001,0.0015,X,60-80%,1,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0011175,0.0008346564058278554,-0.0025,-0.0017375,-0.0010249999999999999,-0.000475,0.00045,Y,60-80%,1,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,60-80%,1,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0003375,0.0002728383944273317,-0.00065,-0.0005,-0.0005,-0.0001,0.00045,X,80-100%,1,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0006625,0.0002728383944273317,-0.00145,-0.0009,-0.0005,-0.0005,-0.00035000000000000005,Y,80-100%,1,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,80-100%,1,top_k,equal weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.29815125,0.12487575767204244,0.07906250000000001,0.19902812500000003,0.28323125000000005,0.40845,0.5495125000000001,X,0-20%,NONE,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.10184875,0.11498632742718722,-0.19201250000000003,0.025028125,0.12554374999999998,0.18634062499999998,0.2634375,Y,0-20%,NONE,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0-20%,NONE,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.11356437500000001,0.1573676824267161,-0.11716249999999999,-0.021978125,0.0817125,0.23930624999999997,0.46331249999999996,X,20-40%,NONE,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.08643562499999999,0.1477577419050135,-0.2668625,0.001487500000000001,0.10373125,0.20628437499999996,0.2736125,Y,20-40%,NONE,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,20-40%,NONE,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-0.005403124999999997,0.1739656315469675,-0.30655,-0.130171875,-0.030468750000000003,0.117921875,0.3450125,X,40-60%,NONE,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.005403125,0.17049871023061872,-0.2725125,-0.16513125,0.04406875,0.14909375000000002,0.26316249999999997,Y,40-60%,NONE,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,40-60%,NONE,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-0.139884375,0.15926961291268266,-0.44201250000000003,-0.26840937500000006,-0.09478125,-0.002153125000000003,0.11377499999999997,X,60-80%,NONE,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-0.060115625000000006,0.15596085137449825,-0.28987500000000005,-0.20291875,-0.08440624999999999,0.057959374999999994,0.2082125,Y,60-80%,NONE,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,60-80%,NONE,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-0.266428125,0.13861234233760467,-0.556625,-0.346521875,-0.269675,-0.163890625,-0.020862500000000003,X,80-100%,NONE,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-0.13357187499999998,0.1186550026482049,-0.3068875,-0.22125312499999997,-0.15050000000000002,-0.03145624999999999,0.13912499999999997,Y,80-100%,NONE,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,80-100%,NONE,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.32595999999999997,0.12055193966873672,0.12885000000000002,0.2460125,0.31725000000000003,0.4137625,0.5407500000000001,X,0-20%,0,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.07403999999999998,0.11503286326775904,-0.18384999999999999,0.0006249999999999997,0.101825,0.1584625,0.2183,Y,0-20%,0,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0-20%,0,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.09487,0.13405790225829559,-0.08185,-0.01605,0.07100000000000001,0.17191250000000002,0.3709,X,20-40%,0,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.10513000000000002,0.13029680732849905,-0.2559,0.082325,0.11192500000000001,0.19011250000000002,0.256,Y,20-40%,0,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,20-40%,0,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.017449999999999993,0.14803925421817582,-0.26970000000000005,-0.09582500000000001,0.06104999999999999,0.1148875,0.29225,X,40-60%,0,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.01745,0.16069090875931574,-0.22724999999999998,-0.15644999999999998,-0.035,0.1377125,0.2347,Y,40-60%,0,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,40-60%,0,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.14204,0.1509326475791873,-0.3942,-0.2764375,-0.10944999999999999,-0.016825,0.05550000000000001,X,60-80%,0,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.05795999999999999,0.1665031401632129,-0.2904,-0.187025,-0.09747499999999999,0.08100000000000002,0.2086,Y,60-80%,0,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,60-80%,0,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.29624,0.12949028067570817,-0.5352,-0.3670625,-0.29964999999999997,-0.200825,-0.09184999999999999,X,80-100%,0,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.10376,0.12000634259553906,-0.26315,-0.20518749999999997,-0.12545,-0.014712500000000002,0.1402,Y,80-100%,0,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,80-100%,0,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.26219000000000003,0.12881729574948594,0.0689,0.17293750000000002,0.250375,0.34607499999999997,0.5051,X,0-20%,1,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.13781000000000002,0.11529755965829415,-0.10815,0.050949999999999995,0.15515,0.234375,0.2861,Y,0-20%,1,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0-20%,1,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.140595,0.1803433230929566,-0.14279999999999998,-0.0002999999999999982,0.11795,0.2982,0.4743,X,20-40%,1,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.059405,0.16324853017795646,-0.2293,-0.0420375,0.075325,0.20299999999999999,0.29164999999999996,Y,20-40%,1,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,20-40%,1,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0263675,0.20992514974014204,-0.3504,-0.16785,-0.11120000000000001,0.14535,0.35424999999999995,X,40-60%,1,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.026367499999999995,0.183533920767711,-0.28925000000000006,-0.1413875,0.08479999999999999,0.1553,0.26539999999999997,Y,40-60%,1,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,40-60%,1,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.15044,0.16231486749686955,-0.41629999999999995,-0.28595000000000004,-0.1239,-0.039375,0.11020000000000002,X,60-80%,1,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.04956,0.13846797235614108,-0.3148500000000001,-0.12255,-0.06265,0.05254999999999999,0.16285,Y,60-80%,1,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,60-80%,1,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.22597750000000003,0.14749097784628262,-0.4972,-0.3488,-0.252775,-0.0636625,-0.021649999999999992,X,80-100%,1,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.17402250000000002,0.12144669230723584,-0.32705000000000006,-0.2764625,-0.1807,-0.11019999999999999,0.05219999999999999,Y,80-100%,1,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,80-100%,1,rank,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.000798536063894803,0.00042357841089329555,0.00015323897409930088,0.0004735108702726252,0.0006941899890492647,0.0011204950409427292,0.0017519649966409956,X,0-20%,NONE,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0002540186236648464,0.00036087144235544114,-0.0007567606643099073,1.6285259726719448e-05,0.0003654533343349798,0.0005309273225637179,0.0006923370453601899,Y,0-20%,NONE,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0-20%,NONE,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0002528403308396861,0.0004109054198681261,-0.0003337477972502874,-9.065571960752012e-05,0.00016097541571684384,0.0005458741932081124,0.0012591672727366254,X,20-40%,NONE,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0001898106847849751,0.0003937769961278684,-0.0007758321315347425,-1.2359722517546533e-05,0.00024234084768136676,0.000504604562874381,0.0006866804423381498,Y,20-40%,NONE,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,20-40%,NONE,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-1.796403392540978e-05,0.0004480789304443137,-0.0008240357886048198,-0.0003407283271852113,-7.887589558844716e-05,0.00029838890506181186,0.000913462574237174,X,40-60%,NONE,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,8.287933946412576e-06,0.00043918981303365433,-0.0007613922939319037,-0.00042360787854770583,8.971665330176095e-05,0.00036945181246328304,0.0006969151704101332,Y,40-60%,NONE,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,40-60%,NONE,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-0.00029904293067024883,0.00042018388375193564,-0.0011450287457762784,-0.0006051286646698198,-0.0001805780213984089,9.353155697234679e-05,0.00033904976779142377,X,60-80%,NONE,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-9.647048498775273e-05,0.0004152729190877344,-0.000696331581765126,-0.000467132702510808,-0.00017817874664344106,0.00019793576919530445,0.0006157275599859137,Y,60-80%,NONE,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,60-80%,NONE,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-0.0007343694301388305,0.0004680163066575351,-0.0017480350033590051,-0.0010698560385093132,-0.0007122915976937698,-0.00036668613528157334,4.028201509460903e-05,X,80-100%,NONE,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,-0.0003556467574084814,0.000374983414840908,-0.0008030848295898667,-0.000657200055091094,-0.00046130158469997974,-5.903486147498761e-05,0.0006164318119220558,Y,80-100%,NONE,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,80-100%,NONE,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0015126296789991001,0.000812254183647129,0.0004435078912686342,0.001035745740255835,0.0012692645415146697,0.001764088569619251,0.0033958211249730742,X,0-20%,0,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0006189579227263654,0.0007779623974906383,-0.001504583720696524,0.00033487524881633965,0.0008698230081191172,0.0011933047724708714,0.0013936116986436695,Y,0-20%,0,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0-20%,0,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0005920184179179077,0.0008471062788127266,-0.0005304656514305426,-5.125121814589093e-05,0.0003436909302677179,0.0011172862092619956,0.002655364488543286,X,20-40%,0,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0004785558451307648,0.0007500618983299046,-0.0014188126861456895,0.00015070142333725012,0.00048576053714425015,0.001059062251013773,0.0013822984925995895,Y,20-40%,0,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,20-40%,0,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,8.298720113416257e-05,0.0008998577903794864,-0.001451531897926731,-0.0004925278701383532,-0.0002076901797907975,0.000733807753193656,0.0021923892898073932,X,40-60%,0,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,7.387394056673942e-06,0.0009127229256835805,-0.0015427266551461941,-0.0008382781491721214,0.0001912261595154061,0.0007505607568700889,0.0013214530989485085,Y,40-60%,0,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,40-60%,0,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0005731170386483394,0.0008158244238720507,-0.0021530275484825247,-0.0011354913471955,-0.0004151080818317425,-1.662291038508568e-05,0.00081512947865288,X,60-80%,0,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0003121737687193062,0.0008222138192836015,-0.0014891970111393393,-0.0009168714651358643,-0.0004986817746200621,0.0003054172392474958,0.001240392727895118,Y,60-80%,0,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,60-80%,0,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0016145182594028307,0.0007872252454546565,-0.003298728253629698,-0.0022444910983022105,-0.001552641784847277,-0.0011013346523105925,-0.00037738537850048567,X,80-100%,0,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,-0.0007927273931944978,0.0007987746351568348,-0.0015972320512564432,-0.0013521193116217134,-0.0011334221539079396,-0.000433926484462927,0.0012418012317674013,Y,80-100%,0,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,80-100%,0,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0016974401504505031,0.0008297397915297225,0.0003538788493926677,0.001195467490630282,0.0017101584456799576,0.0021558886341564508,0.0033669000502119578,X,0-20%,1,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.00036339973165183984,0.0006623576887778892,-0.0009119908731023232,-0.00011235415959083293,0.00037299965505514007,0.0008414847408756579,0.0013342206671811297,Y,0-20%,1,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0-20%,1,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0003114506425190037,0.000719669610615047,-0.0006941075546500414,-0.00021744162009539161,0.00018492088836365527,0.0010708584827502814,0.001579452407536681,X,20-40%,1,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0004009152736998493,0.0007148060602322454,-0.00110033001181259,8.650628793501568e-05,0.0005150762834293901,0.000939540466295742,0.0013429866285084259,Y,20-40%,1,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,20-40%,1,rank_score,different weights,Arbitrary normal 2 vars with correlated third,NONE
